8  4  1
4
	0	47	1	50	2	4	3	75
	0	100	1	62	2	81	3	58
	0	74	1	69	2	48	3	73
	0	74	1	7	2	14	3	14
	0	25	1	10	2	5	3	19
	0	4	1	96	2	51	3	54
	0	21	1	97	2	67	3	9
	0	40	1	64	2	37	3	61
SSD
M0
0	3	4	9	8	7	7	8
4	0	3	2	9	4	3	8
6	8	0	8	5	4	9	2
6	1	9	0	2	5	8	8
4	1	4	2	0	6	6	1
7	5	9	9	8	0	7	2
7	6	5	4	9	9	0	2
1	7	9	2	9	9	3	0
M1
0	1	6	2	7	5	1	4
7	0	5	8	4	4	2	3
4	1	0	4	4	1	7	7
7	7	9	0	2	9	2	3
8	3	9	6	0	4	3	8
9	8	5	3	5	0	6	1
6	6	6	7	3	7	0	2
7	8	2	1	7	6	6	0
M2
0	2	6	1	7	5	9	8
5	0	9	5	8	6	5	6
9	9	0	2	6	6	8	2
5	4	7	0	5	9	2	3
5	7	3	6	0	4	8	2
2	4	4	8	2	0	2	3
3	4	3	5	7	6	0	1
4	3	5	4	8	1	9	0
M3
0	5	5	9	4	7	7	1
7	0	2	8	7	8	4	3
1	3	0	4	3	8	1	1
5	9	9	0	6	4	3	6
5	3	5	4	0	6	8	3
4	5	4	1	4	0	2	3
5	1	6	4	3	8	0	1
1	7	6	1	3	2	4	0
