12  4  1
4
	0	81	1	11	2	82	3	31
	0	31	1	100	2	62	3	84
	0	95	1	55	2	39	3	85
	0	91	1	49	2	63	3	54
	0	50	1	18	2	97	3	36
	0	87	1	47	2	62	3	67
	0	57	1	45	2	95	3	66
	0	57	1	4	2	39	3	19
	0	100	1	63	2	54	3	44
	0	73	1	31	2	22	3	41
	0	42	1	31	2	84	3	73
	0	87	1	83	2	19	3	25
SSD
M0
0	30	14	39	23	8	30	9	31	15	9	43
7	0	25	32	39	38	6	25	31	22	49	9
3	41	0	45	17	3	4	31	13	42	13	24
30	36	23	0	16	5	17	25	23	38	41	36
20	41	3	29	0	30	15	41	28	7	49	38
44	18	27	11	13	0	40	20	19	46	43	8
40	36	2	32	19	6	0	48	14	1	33	15
12	14	37	48	1	44	38	0	46	13	39	47
12	31	48	43	21	22	40	33	0	26	19	46
18	38	3	16	40	18	32	2	24	0	29	9
43	21	40	48	24	41	5	29	10	39	0	28
14	23	41	36	13	17	42	19	3	3	13	0
M1
0	42	14	39	22	35	36	49	45	48	27	17
37	0	40	46	12	13	3	39	38	39	1	1
9	13	0	18	18	19	45	19	18	48	4	22
23	13	17	0	35	12	21	49	26	47	24	46
36	2	35	18	0	8	38	2	41	38	12	9
30	15	44	26	13	0	28	46	27	12	25	40
38	19	29	41	13	2	0	28	30	12	6	19
41	24	9	26	31	9	14	0	31	15	45	26
40	33	29	19	4	36	26	46	0	41	36	8
48	8	48	49	29	41	18	39	28	0	34	12
49	25	7	26	5	1	47	20	14	48	0	25
4	30	36	5	5	30	5	3	37	46	49	0
M2
0	43	4	25	25	17	36	25	23	31	27	36
47	0	37	42	20	24	34	32	33	7	15	10
40	38	0	44	40	24	22	32	25	14	45	33
23	7	42	0	21	41	46	3	14	24	3	43
2	3	21	29	0	18	1	43	27	25	38	29
1	41	1	38	24	0	43	42	6	31	8	15
33	1	39	23	43	29	0	39	7	16	19	20
39	8	40	4	19	10	45	0	34	6	29	47
17	13	1	22	43	34	4	30	0	21	33	18
31	21	2	15	18	18	49	42	16	0	8	40
16	4	25	26	17	12	38	11	32	7	0	47
24	38	17	28	8	23	40	11	26	45	27	0
M3
0	33	31	20	31	15	45	43	20	20	2	17
43	0	44	5	25	41	1	36	39	5	11	48
26	47	0	37	22	15	36	42	37	25	47	11
45	27	34	0	48	10	30	48	4	25	17	10
6	32	16	10	0	49	46	12	20	42	23	35
41	49	46	15	18	0	8	3	35	13	1	13
17	44	43	23	11	13	0	45	21	7	27	27
32	42	8	30	35	23	30	0	28	3	34	14
36	6	46	11	30	4	31	9	0	21	32	28
27	25	39	40	8	27	5	13	47	0	10	20
33	39	6	31	5	16	9	13	40	18	0	12
34	15	17	13	19	37	32	4	34	10	49	0
