12  5  1
5
	0	88	1	67	2	37	3	15	4	84
	0	86	1	67	2	64	3	97	4	37
	0	11	1	41	2	17	3	16	4	2
	0	96	1	67	2	72	3	58	4	38
	0	11	1	92	2	90	3	82	4	25
	0	48	1	28	2	95	3	89	4	97
	0	22	1	20	2	20	3	70	4	66
	0	42	1	78	2	82	3	72	4	26
	0	78	1	60	2	64	3	49	4	15
	0	57	1	81	2	3	3	90	4	8
	0	11	1	31	2	70	3	46	4	4
	0	33	1	37	2	77	3	10	4	61
SSD
M0
0	6	46	29	33	21	31	40	45	1	14	16
7	0	23	4	26	36	6	39	47	26	18	39
9	45	0	42	30	37	20	38	48	46	2	13
49	10	10	0	49	9	20	37	3	12	22	24
48	40	36	20	0	12	3	27	13	41	1	28
24	39	35	30	13	0	21	14	38	18	45	23
25	17	23	25	45	41	0	15	42	37	2	40
37	33	1	2	13	44	49	0	7	17	48	2
26	11	42	30	43	40	48	49	0	47	15	7
32	24	6	40	40	44	22	30	2	0	3	33
13	18	16	45	21	28	10	36	7	18	0	44
39	25	36	11	28	22	30	33	5	45	34	0
M1
0	36	44	26	7	43	22	6	12	18	13	41
25	0	12	9	44	37	49	26	31	1	29	8
11	18	0	11	21	23	7	30	4	45	3	1
9	19	49	0	3	22	2	45	49	5	8	38
16	43	7	22	0	31	24	5	16	6	11	19
40	5	8	39	40	0	33	7	18	15	10	31
36	17	7	7	42	42	0	37	34	24	37	17
21	14	23	12	36	2	20	0	39	2	3	42
36	23	34	4	4	37	35	5	0	10	16	40
44	30	20	38	18	2	18	25	14	0	22	46
31	34	3	38	49	4	38	39	4	40	0	28
43	39	34	21	5	29	2	3	36	43	7	0
M2
0	38	13	32	13	41	20	19	24	6	6	34
1	0	19	28	19	49	4	39	44	25	31	42
13	31	0	27	49	43	37	42	36	5	17	40
40	5	44	0	34	46	35	37	8	17	6	17
30	18	30	26	0	25	26	35	15	24	36	31
8	33	41	30	46	0	38	28	29	26	35	19
20	4	37	49	27	36	0	33	30	44	29	9
45	2	42	35	28	21	1	0	15	37	47	42
17	36	4	13	3	43	21	24	0	12	19	29
11	35	26	20	17	7	29	4	34	0	34	13
48	42	8	33	31	4	43	1	35	23	0	22
18	35	20	4	34	34	37	4	18	16	10	0
M3
0	42	17	11	38	16	26	49	29	35	45	33
13	0	8	36	32	17	24	28	42	4	8	7
10	3	0	9	21	15	33	34	2	1	19	3
6	21	22	0	17	19	9	12	47	36	18	24
41	39	23	11	0	3	14	38	2	1	1	20
48	45	44	13	14	0	17	13	40	35	38	25
44	5	32	36	16	31	0	10	47	11	37	8
48	40	31	3	47	14	45	0	42	32	20	44
39	16	22	24	8	1	23	30	0	49	46	46
34	48	38	19	38	15	13	17	3	0	44	30
4	2	28	15	35	28	42	16	23	27	0	25
14	34	43	6	22	26	1	18	42	17	24	0
M4
0	22	17	23	33	9	33	40	7	33	8	20
17	0	12	42	39	7	27	47	3	35	37	38
39	40	0	49	39	11	20	2	23	16	48	24
47	45	17	0	43	30	33	25	46	9	29	3
13	6	36	1	0	37	6	44	9	16	9	27
23	18	23	22	36	0	38	48	27	46	40	36
13	41	23	45	43	23	0	46	21	8	8	22
21	10	43	32	48	41	36	0	6	11	30	37
34	2	40	25	44	21	9	21	0	27	22	11
10	5	39	19	2	39	38	17	7	0	8	1
14	30	36	21	48	11	4	6	33	17	0	11
9	34	36	17	36	39	37	4	24	38	26	0
