8  3  1
3
	0	9	1	95	2	84
	0	58	1	48	2	73
	0	60	1	98	2	47
	0	40	1	39	2	60
	0	48	1	36	2	84
	0	65	1	86	2	47
	0	11	1	54	2	42
	0	22	1	38	2	99
SSD
M0
0	37	17	14	109	112	77	118
78	0	114	35	62	91	98	49
53	101	0	9	9	52	41	82
40	15	88	0	86	120	1	77
80	24	101	88	0	2	30	10
106	63	43	85	109	0	76	14
90	36	12	102	117	48	0	87
51	73	116	9	9	48	9	0
M1
0	100	98	9	44	122	24	84
122	0	90	67	40	69	73	97
63	10	0	97	118	120	114	72
41	67	118	0	53	26	95	23
68	16	16	67	0	15	111	124
65	35	104	115	6	0	68	4
85	82	50	66	31	100	0	18
86	80	6	34	42	34	31	0
M2
0	115	19	38	19	31	81	4
117	0	78	79	52	86	28	110
31	84	0	23	76	62	12	64
101	118	78	0	59	81	14	108
124	54	116	70	0	54	104	123
18	81	55	124	15	0	51	95
115	23	39	31	3	19	0	114
7	65	9	102	64	107	19	0
