10  2  1
2
	0	20	1	88
	0	78	1	36
	0	15	1	27
	0	35	1	67
	0	100	1	29
	0	41	1	97
	0	24	1	60
	0	54	1	79
	0	31	1	62
	0	10	1	75
SSD
M0
0	19	8	6	42	8	2	23	39	42
37	0	3	40	3	22	19	9	6	21
40	49	0	13	25	9	10	23	22	37
45	9	15	0	33	20	42	48	14	15
14	24	3	48	0	10	16	48	6	14
46	28	47	48	33	0	9	31	25	9
42	32	49	15	44	29	0	34	9	20
5	31	35	1	21	7	35	0	28	24
15	41	35	26	49	23	24	39	0	13
9	21	32	4	22	39	18	38	20	0
M1
0	39	10	40	12	10	30	22	19	17
39	0	29	26	39	37	49	1	46	36
21	21	0	12	32	20	17	9	33	46
13	37	31	0	6	27	23	9	26	43
42	24	42	10	0	1	26	5	29	48
21	26	14	26	20	0	42	34	45	7
29	32	39	41	26	24	0	49	47	30
11	6	49	45	42	9	49	0	12	22
24	14	36	23	41	21	20	32	0	25
12	33	24	24	36	44	36	16	37	0
