10  5  1
5
	0	4	1	16	2	90	3	59	4	72
	0	3	1	60	2	11	3	36	4	15
	0	53	1	93	2	97	3	100	4	2
	0	9	1	27	2	59	3	17	4	90
	0	81	1	39	2	38	3	34	4	42
	0	60	1	64	2	32	3	69	4	74
	0	54	1	21	2	53	3	87	4	11
	0	87	1	25	2	79	3	96	4	85
	0	44	1	9	2	31	3	53	4	79
	0	94	1	98	2	49	3	54	4	91
SSD
M0
0	4	2	1	3	8	8	4	5	5
2	0	5	1	6	4	9	6	6	1
5	1	0	7	9	7	4	7	4	2
1	9	3	0	3	4	9	5	3	2
9	3	6	6	0	6	1	3	8	3
3	2	5	9	6	0	8	8	5	3
3	5	7	1	9	5	0	5	7	5
6	8	2	5	5	9	6	0	3	5
1	2	2	2	5	3	8	2	0	7
4	4	1	3	3	1	6	9	2	0
M1
0	5	1	5	5	3	7	7	5	3
5	0	5	2	2	8	3	2	9	2
6	4	0	1	4	3	3	1	9	2
7	4	2	0	1	6	4	3	8	8
9	8	4	4	0	5	7	2	9	7
8	2	8	6	1	0	8	9	6	6
3	8	7	9	6	2	0	1	1	6
6	6	9	9	4	7	7	0	4	6
4	8	3	3	9	8	9	3	0	6
1	8	2	7	5	9	5	9	5	0
M2
0	1	4	8	4	3	6	4	1	2
6	0	8	7	4	5	4	7	5	2
4	2	0	6	9	5	1	3	4	5
1	6	3	0	2	2	5	9	7	9
5	5	4	8	0	1	1	9	3	1
4	6	3	6	9	0	2	7	2	3
4	4	2	6	2	8	0	7	2	7
8	5	8	3	6	9	2	0	4	3
4	2	4	4	8	4	9	5	0	8
7	1	6	6	4	5	1	7	4	0
M3
0	9	7	4	7	7	3	7	4	9
9	0	7	9	7	9	5	5	8	3
2	2	0	3	7	4	9	4	6	8
3	6	9	0	4	9	4	1	9	4
1	7	1	7	0	5	5	5	3	1
3	3	6	9	6	0	6	3	1	4
7	5	8	5	6	4	0	7	2	6
6	7	3	5	3	5	2	0	5	3
3	8	4	1	2	1	3	1	0	4
6	4	1	7	8	5	1	1	8	0
M4
0	9	4	1	9	4	7	7	7	2
4	0	7	1	5	1	3	2	9	4
4	8	0	3	6	1	7	1	5	6
8	7	6	0	1	2	3	3	4	6
5	5	7	6	0	9	5	9	8	3
7	2	7	2	5	0	2	9	9	6
9	8	6	6	7	1	0	3	6	3
1	8	4	6	7	2	4	0	7	7
9	1	6	2	8	3	1	7	0	4
1	5	1	5	8	8	3	6	9	0
