10  2  1
2
	0	53	1	9
	0	84	1	23
	0	52	1	97
	0	30	1	76
	0	10	1	40
	0	94	1	35
	0	63	1	3
	0	78	1	97
	0	66	1	52
	0	81	1	54
SSD
M0
0	44	1	8	38	19	43	40	6	13
34	0	31	37	21	42	45	3	7	2
47	11	0	27	22	15	32	17	40	20
30	10	13	0	5	6	32	34	16	46
40	12	25	22	0	26	47	39	18	24
42	8	5	5	39	0	41	35	46	49
45	49	29	5	30	10	0	37	9	41
17	49	42	13	6	46	31	0	30	37
3	5	42	31	46	30	4	9	0	28
21	36	27	35	29	21	5	46	4	0
M1
0	2	19	16	38	11	35	12	27	43
6	0	38	15	11	9	18	43	14	20
5	1	0	6	45	26	12	5	29	44
33	48	48	0	14	25	28	39	3	43
22	23	27	44	0	36	14	41	21	48
6	10	30	40	32	0	16	20	35	36
40	35	9	6	3	30	0	6	44	40
41	11	5	4	36	31	32	0	43	9
7	23	15	1	46	10	35	16	0	17
11	6	22	9	37	3	22	41	3	0
