12  4  1
4
	0	69	1	33	2	81	3	58
	0	76	1	43	2	99	3	20
	0	21	1	21	2	33	3	69
	0	41	1	22	2	83	3	76
	0	71	1	97	2	21	3	8
	0	67	1	8	2	98	3	47
	0	50	1	94	2	32	3	93
	0	64	1	59	2	61	3	9
	0	38	1	22	2	86	3	91
	0	98	1	73	2	39	3	86
	0	69	1	8	2	47	3	70
	0	50	1	35	2	81	3	82
SSD
M0
0	77	93	14	56	89	13	21	12	63	93	94
93	0	89	20	68	47	99	2	57	15	68	25
74	53	0	58	58	66	14	63	28	85	51	82
78	97	31	0	35	78	74	72	78	25	39	35
8	66	53	27	0	43	49	66	20	32	54	66
72	23	79	4	5	0	87	77	69	90	4	71
64	37	13	91	80	78	0	31	12	74	10	65
82	25	31	63	79	78	75	0	14	29	49	43
53	63	17	72	65	25	26	8	0	65	32	3
56	17	52	31	31	18	67	58	37	0	46	16
12	42	64	48	54	25	24	33	25	18	0	99
94	12	73	68	76	70	12	99	60	96	44	0
M1
0	22	76	90	83	91	94	91	62	63	80	63
44	0	58	49	52	88	53	63	67	2	69	44
36	93	0	4	1	37	12	47	94	26	37	85
93	92	40	0	62	86	22	57	67	51	49	24
62	15	23	65	0	77	31	20	49	25	75	85
41	11	32	81	22	0	55	12	65	44	50	46
39	57	1	22	41	21	0	36	70	61	70	5
17	14	28	54	61	95	67	0	91	37	98	54
61	66	78	54	80	30	84	53	0	39	92	7
44	31	73	85	78	84	40	7	70	0	19	66
68	28	23	94	80	14	48	70	61	96	0	60
67	23	24	85	3	49	28	60	3	37	57	0
M2
0	38	97	40	80	59	31	19	18	48	15	24
91	0	8	82	27	1	33	2	5	57	45	59
31	49	0	43	26	19	10	1	63	47	11	65
45	31	7	0	38	74	48	4	44	49	13	23
15	92	61	88	0	42	51	4	53	86	33	39
47	31	32	51	15	0	35	73	20	64	12	51
33	61	33	68	65	22	0	62	99	65	3	31
9	78	90	30	24	79	28	0	86	41	4	38
38	95	95	36	18	46	13	34	0	34	42	65
76	89	73	62	69	70	32	4	87	0	30	24
43	72	8	16	98	50	83	2	2	43	0	57
27	98	45	87	10	50	84	50	34	90	9	0
M3
0	84	14	51	42	42	53	49	10	65	49	92
49	0	45	12	73	18	45	96	30	86	91	77
4	87	0	64	6	28	34	32	31	19	44	28
78	64	39	0	58	8	14	80	74	8	31	89
69	86	60	52	0	72	72	7	91	53	37	47
86	51	89	13	49	0	11	27	6	93	64	21
54	61	10	82	9	86	0	77	38	36	14	65
3	61	4	2	39	68	84	0	58	34	61	42
36	32	41	52	75	4	49	93	0	67	58	92
11	91	98	39	89	77	90	54	91	0	76	11
25	47	97	70	73	93	34	38	73	31	0	88
15	19	14	73	33	96	10	48	71	74	89	0
