8  3  1
3
	0	4	1	44	2	27
	0	100	1	51	2	53
	0	58	1	52	2	13
	0	88	1	35	2	19
	0	40	1	38	2	24
	0	21	1	66	2	35
	0	13	1	40	2	83
	0	100	1	57	2	5
SSD
M0
0	1	1	7	4	1	6	6
9	0	9	8	5	5	3	8
3	6	0	4	4	9	1	3
4	2	8	0	8	6	9	9
1	6	7	6	0	3	8	9
2	2	9	4	8	0	9	1
9	8	1	8	8	7	0	7
9	8	2	8	8	9	8	0
M1
0	2	1	2	5	8	5	8
7	0	8	1	6	7	2	3
9	2	0	8	8	4	5	1
3	3	4	0	7	2	1	4
6	6	7	6	0	9	7	8
5	1	6	4	7	0	2	8
8	3	1	8	7	6	0	9
8	4	6	9	2	2	6	0
M2
0	4	9	1	4	8	7	9
1	0	6	1	6	5	1	3
7	8	0	5	9	1	6	4
5	6	1	0	4	7	3	3
7	6	1	9	0	4	7	8
2	9	3	1	3	0	5	8
2	6	5	1	9	5	0	4
4	2	8	1	5	3	4	0
