10  5  1
5
	0	36	1	1	2	23	3	21	4	51
	0	41	1	51	2	84	3	58	4	90
	0	69	1	72	2	58	3	88	4	54
	0	18	1	19	2	31	3	2	4	51
	0	37	1	70	2	14	3	7	4	92
	0	25	1	74	2	77	3	67	4	97
	0	86	1	54	2	4	3	63	4	54
	0	23	1	2	2	90	3	36	4	83
	0	88	1	5	2	4	3	23	4	16
	0	8	1	81	2	72	3	71	4	12
SSD
M0
0	58	115	105	48	32	6	115	41	11
58	0	111	44	82	16	65	66	57	33
71	21	0	104	44	113	116	63	48	45
28	25	102	0	1	85	49	110	113	29
31	122	87	123	0	27	44	53	109	119
54	71	105	65	47	0	34	7	116	88
117	37	76	21	121	83	0	45	17	29
28	85	25	55	123	103	99	0	84	98
94	117	76	72	112	64	33	44	0	58
77	35	94	70	115	9	123	72	11	0
M1
0	45	81	49	73	110	72	52	84	49
103	0	80	20	14	52	5	28	44	52
10	83	0	124	57	29	9	104	110	78
103	29	5	0	42	19	61	41	108	46
99	28	112	19	0	99	35	40	64	12
87	11	91	19	27	0	65	59	64	27
119	101	34	55	119	121	0	23	73	64
111	110	88	100	115	12	37	0	76	58
96	38	52	10	69	77	79	62	0	10
86	90	94	109	40	123	118	122	98	0
M2
0	45	90	61	115	55	45	81	90	83
124	0	34	69	33	61	62	26	57	101
28	34	0	15	11	96	59	78	79	60
14	109	76	0	57	89	70	21	73	62
21	14	60	22	0	47	69	17	49	92
13	32	91	113	59	0	87	115	84	70
57	7	79	58	5	69	0	47	116	30
48	35	24	86	107	53	29	0	80	96
38	105	101	109	20	25	48	120	0	26
69	46	120	19	63	119	104	75	110	0
M3
0	76	34	56	7	122	43	20	54	111
92	0	82	39	121	12	36	50	96	85
102	85	0	40	53	90	41	59	115	11
3	78	13	0	104	100	70	65	30	20
48	69	100	36	0	8	122	3	57	111
78	76	124	100	17	0	30	60	69	124
99	104	8	60	91	92	0	56	5	10
47	75	25	15	53	31	42	0	97	116
118	73	44	37	50	93	124	86	0	2
25	15	67	83	119	88	110	4	57	0
M4
0	5	96	118	86	70	5	94	105	80
6	0	55	54	73	37	11	86	26	120
10	89	0	80	97	108	61	49	101	41
123	86	4	0	12	98	83	97	32	5
116	61	50	78	0	73	31	114	118	88
11	108	71	105	16	0	11	85	23	107
16	33	20	34	34	19	0	118	76	99
74	120	114	6	114	41	85	0	26	47
115	31	86	50	68	96	61	79	0	29
118	18	86	89	96	112	49	95	113	0
