8  4  1
4
	0	83	1	67	2	65	3	21
	0	98	1	58	2	57	3	88
	0	45	1	16	2	91	3	13
	0	98	1	13	2	66	3	51
	0	76	1	73	2	44	3	9
	0	9	1	72	2	56	3	61
	0	40	1	4	2	10	3	63
	0	70	1	98	2	1	3	45
SSD
M0
0	37	35	25	59	37	58	27
34	0	25	25	16	73	67	88
65	5	0	74	60	97	24	56
80	8	37	0	113	109	93	112
18	92	12	7	0	6	93	51
113	83	75	23	100	0	24	37
88	33	38	25	31	60	0	124
28	109	15	10	77	45	74	0
M1
0	124	13	109	20	81	48	45
50	0	52	24	88	3	60	46
40	8	0	30	104	61	97	41
27	98	122	0	75	64	48	64
6	44	109	14	0	63	40	38
116	86	76	15	47	0	104	12
60	10	122	39	21	18	0	89
15	98	5	123	1	38	88	0
M2
0	15	37	113	96	31	88	96
117	0	106	123	40	124	7	91
110	115	0	101	46	8	15	27
13	121	82	0	73	39	45	25
123	60	20	105	0	43	113	2
9	50	83	111	89	0	5	62
81	50	106	90	46	122	0	114
36	90	117	11	69	87	94	0
M3
0	49	60	50	88	45	21	113
73	0	20	10	26	42	8	47
98	72	0	80	13	61	58	67
23	61	63	0	102	64	89	15
37	78	123	9	0	31	74	74
31	57	31	41	20	0	61	114
119	36	76	14	89	22	0	103
119	59	94	110	46	45	58	0
