10  5  1
5
	0	22	1	17	2	81	3	39	4	56
	0	87	1	45	2	84	3	86	4	52
	0	12	1	5	2	26	3	38	4	77
	0	33	1	94	2	35	3	75	4	39
	0	23	1	81	2	97	3	91	4	91
	0	8	1	33	2	35	3	60	4	86
	0	58	1	83	2	72	3	91	4	98
	0	24	1	39	2	96	3	50	4	89
	0	20	1	64	2	45	3	38	4	80
	0	69	1	75	2	42	3	69	4	9
SSD
M0
0	11	85	72	62	10	21	8	3	64
24	0	76	88	46	60	7	71	65	47
32	14	0	14	66	83	91	2	76	18
24	80	25	0	89	62	12	53	34	35
42	40	41	18	0	80	47	16	75	87
51	69	10	27	62	0	78	5	43	82
9	36	59	53	95	8	0	6	78	16
30	29	45	8	34	48	56	0	16	10
46	64	62	95	15	62	84	72	0	95
71	82	20	90	35	61	57	19	3	0
M1
0	73	65	57	71	88	59	85	13	49
80	0	26	4	86	95	45	34	5	38
56	78	0	61	36	55	29	6	4	51
46	39	82	0	99	62	20	77	37	53
32	11	77	64	0	73	86	22	42	43
61	82	20	40	30	0	39	59	90	96
59	42	65	85	69	62	0	71	3	41
68	13	68	42	46	55	59	0	66	56
53	52	24	59	9	53	83	85	0	76
38	81	42	46	59	32	67	38	84	0
M2
0	30	61	23	72	4	61	36	97	65
51	0	48	94	86	95	19	66	68	67
36	82	0	94	94	27	67	98	42	84
46	68	15	0	59	12	68	42	89	9
69	82	83	66	0	94	45	83	20	44
44	59	9	35	8	0	14	26	79	16
12	62	2	48	46	92	0	31	45	21
64	61	36	99	96	37	74	0	54	12
14	83	18	54	13	13	20	47	0	50
46	63	22	27	17	60	7	96	28	0
M3
0	53	49	57	70	72	30	33	95	17
81	0	30	79	56	15	1	94	88	26
38	65	0	4	37	85	75	36	75	41
67	11	25	0	83	25	10	77	51	56
21	84	51	3	0	33	73	88	46	7
90	29	85	20	83	0	35	16	74	25
56	16	20	54	51	39	0	7	76	61
59	6	57	88	17	33	92	0	31	66
78	49	76	19	28	96	68	41	0	14
85	89	31	50	46	25	14	32	89	0
M4
0	2	5	3	63	19	28	11	78	15
20	0	32	10	31	21	12	47	73	49
52	27	0	82	19	58	6	58	29	8
24	98	42	0	26	78	62	38	57	25
46	4	78	47	0	47	83	98	79	57
26	27	69	83	84	0	20	18	33	58
24	32	66	79	83	70	0	30	99	84
79	19	18	39	41	24	37	0	45	84
72	78	71	33	58	70	49	83	0	30
79	76	42	73	69	62	66	13	3	0
