150  10  1
10
	0	59	1	6	2	99	3	9	4	97	5	92	6	26	7	4	8	5	9	33
	0	72	1	82	2	77	3	58	4	44	5	85	6	37	7	3	8	18	9	4
	0	1	1	59	2	52	3	38	4	39	5	80	6	31	7	46	8	52	9	2
	0	51	1	87	2	31	3	50	4	50	5	94	6	71	7	24	8	41	9	40
	0	48	1	1	2	89	3	84	4	80	5	79	6	67	7	4	8	47	9	66
	0	49	1	58	2	23	3	83	4	47	5	23	6	48	7	24	8	2	9	18
	0	54	1	16	2	71	3	1	4	6	5	51	6	73	7	88	8	43	9	82
	0	98	1	52	2	9	3	31	4	85	5	84	6	21	7	19	8	18	9	39
	0	15	1	27	2	1	3	86	4	56	5	69	6	9	7	34	8	16	9	99
	0	35	1	21	2	53	3	9	4	63	5	71	6	33	7	87	8	52	9	52
	0	96	1	30	2	4	3	15	4	45	5	45	6	48	7	68	8	13	9	75
	0	78	1	32	2	43	3	34	4	6	5	85	6	75	7	38	8	32	9	70
	0	27	1	70	2	40	3	54	4	27	5	11	6	69	7	39	8	19	9	28
	0	18	1	71	2	49	3	95	4	87	5	3	6	20	7	2	8	63	9	97
	0	50	1	62	2	98	3	78	4	93	5	26	6	41	7	80	8	90	9	76
	0	28	1	34	2	75	3	41	4	26	5	92	6	37	7	68	8	99	9	2
	0	27	1	30	2	45	3	58	4	53	5	71	6	95	7	95	8	6	9	1
	0	11	1	9	2	11	3	6	4	100	5	23	6	80	7	29	8	30	9	22
	0	44	1	31	2	30	3	26	4	61	5	55	6	94	7	85	8	29	9	37
	0	37	1	6	2	78	3	41	4	53	5	53	6	92	7	12	8	95	9	68
	0	84	1	79	2	66	3	19	4	56	5	48	6	76	7	65	8	82	9	59
	0	40	1	89	2	12	3	16	4	92	5	53	6	93	7	94	8	44	9	62
	0	29	1	93	2	33	3	50	4	54	5	96	6	8	7	20	8	82	9	39
	0	77	1	2	2	41	3	13	4	100	5	17	6	28	7	42	8	88	9	52
	0	31	1	23	2	84	3	83	4	2	5	9	6	87	7	19	8	89	9	80
	0	69	1	28	2	46	3	21	4	10	5	84	6	90	7	19	8	22	9	53
	0	72	1	36	2	50	3	80	4	73	5	18	6	78	7	73	8	55	9	58
	0	70	1	85	2	19	3	13	4	22	5	37	6	55	7	52	8	9	9	32
	0	73	1	72	2	57	3	62	4	75	5	24	6	62	7	9	8	84	9	25
	0	50	1	70	2	45	3	53	4	41	5	84	6	83	7	49	8	62	9	29
	0	44	1	79	2	24	3	18	4	96	5	13	6	56	7	7	8	43	9	48
