10  4  1
4
	0	40	1	37	2	55	3	53
	0	30	1	24	2	63	3	96
	0	77	1	54	2	45	3	21
	0	82	1	71	2	87	3	85
	0	1	1	65	2	1	3	81
	0	87	1	18	2	25	3	40
	0	34	1	23	2	27	3	98
	0	91	1	83	2	94	3	14
	0	59	1	12	2	22	3	100
	0	94	1	82	2	60	3	85
SSD
M0
0	42	48	29	26	30	43	14	48	29
19	0	15	8	31	19	4	3	43	27
43	16	0	27	9	33	14	6	25	31
46	38	37	0	28	6	49	45	27	18
47	3	17	43	0	34	22	8	20	31
47	27	25	28	32	0	4	7	15	7
21	17	45	25	23	5	0	30	30	23
48	15	19	11	21	4	42	0	44	5
3	36	1	46	44	17	36	25	0	4
11	9	23	17	43	45	8	47	21	0
M1
0	17	5	8	11	1	11	25	11	43
32	0	27	25	47	12	23	27	12	49
13	8	0	20	17	33	41	1	31	8
10	1	28	0	16	3	43	11	45	21
28	6	42	13	0	16	11	15	44	39
43	38	27	6	25	0	20	4	2	39
8	47	38	12	27	27	0	42	20	10
26	30	29	11	15	12	23	0	11	6
37	30	26	26	41	32	45	43	0	47
10	40	48	41	8	45	49	9	7	0
M2
0	33	1	34	27	38	16	1	2	11
2	0	39	29	2	19	41	28	40	27
37	9	0	44	46	47	29	40	43	33
13	47	8	0	20	21	48	16	2	44
18	20	27	9	0	45	45	35	15	16
25	35	4	1	37	0	19	5	42	31
15	44	27	45	7	22	0	40	30	49
26	14	41	31	17	18	3	0	32	22
6	22	11	47	34	41	47	21	0	17
30	40	4	46	9	6	8	2	18	0
M3
0	27	27	30	18	3	2	35	28	17
39	0	12	47	31	47	23	10	9	20
14	28	0	30	7	19	8	13	39	19
12	25	9	0	2	32	44	47	4	20
3	46	35	8	0	15	11	26	12	40
31	23	46	11	1	0	42	42	7	1
47	6	11	46	28	43	0	23	24	12
17	42	27	25	24	49	17	0	3	43
41	26	42	16	22	8	19	27	0	32
34	36	35	24	6	14	43	16	10	0
