8  3  1
3
	0	32	1	25	2	24
	0	62	1	47	2	33
	0	72	1	64	2	31
	0	62	1	10	2	39
	0	66	1	35	2	82
	0	62	1	76	2	91
	0	37	1	79	2	87
	0	94	1	37	2	22
SSD
M0
0	33	90	65	25	99	37	38
14	0	98	98	7	42	11	88
33	99	0	50	3	76	15	33
64	87	19	0	41	88	42	57
28	24	40	64	0	15	45	42
22	55	80	44	80	0	67	26
91	19	76	61	87	54	0	18
65	63	42	70	26	88	22	0
M1
0	36	51	58	98	94	52	82
73	0	78	55	52	48	66	55
81	75	0	71	18	22	43	85
89	20	85	0	14	90	57	82
81	83	83	84	0	25	37	53
65	92	47	9	8	0	8	80
78	54	78	29	77	89	0	53
23	35	41	61	27	84	5	0
M2
0	77	7	88	27	5	60	85
25	0	79	38	84	99	13	97
33	79	0	44	69	49	20	70
35	85	15	0	65	32	65	18
10	42	6	71	0	3	31	32
92	11	47	33	61	0	78	89
10	17	27	1	41	49	0	88
59	37	48	55	70	76	45	0
