10  3  1
3
	0	49	1	73	2	64
	0	37	1	16	2	39
	0	31	1	43	2	54
	0	27	1	93	2	67
	0	45	1	9	2	56
	0	11	1	20	2	80
	0	8	1	25	2	15
	0	76	1	73	2	34
	0	79	1	27	2	84
	0	89	1	63	2	9
SSD
M0
0	35	54	43	71	19	111	18	60	100
25	0	32	89	29	122	111	40	40	62
32	85	0	75	12	44	97	56	109	83
92	108	45	0	124	30	41	40	1	48
36	12	32	26	0	44	3	105	102	26
106	102	108	98	26	0	8	122	38	67
36	15	16	8	43	23	0	73	79	5
31	32	83	1	32	32	49	0	65	12
66	11	22	37	47	25	100	106	0	64
48	26	117	46	111	49	47	82	104	0
M1
0	59	32	29	33	57	8	92	16	60
16	0	90	61	40	40	13	76	25	33
26	90	0	26	70	92	85	103	90	53
93	55	100	0	21	24	100	4	124	73
101	99	15	105	0	14	107	100	42	39
88	5	101	117	30	0	14	112	32	51
55	35	85	46	72	116	0	69	37	122
12	18	120	4	88	57	84	0	57	64
21	23	9	21	67	88	65	119	0	63
15	56	120	120	117	34	106	9	101	0
M2
0	46	71	18	46	78	71	48	111	53
61	0	76	9	66	41	63	91	67	60
42	54	0	114	36	10	24	71	112	27
108	75	77	0	109	109	100	4	120	26
103	77	63	7	0	30	69	37	65	98
124	69	4	87	5	0	47	76	101	13
114	17	91	60	87	4	0	61	35	72
35	41	120	16	76	65	36	0	70	10
59	39	45	83	51	93	40	60	0	60
106	83	79	123	84	46	3	22	29	0
