8  3  1
3
	0	43	1	74	2	18
	0	60	1	6	2	89
	0	49	1	16	2	63
	0	98	1	77	2	90
	0	51	1	33	2	17
	0	40	1	35	2	47
	0	11	1	2	2	13
	0	3	1	42	2	37
SSD
M0
0	90	13	49	76	68	48	41
46	0	81	17	13	34	97	85
21	23	0	36	96	74	33	89
90	46	13	0	50	57	99	81
68	53	3	37	0	7	77	68
43	56	83	34	85	0	32	67
81	59	66	73	58	12	0	71
87	43	72	25	22	72	34	0
M1
0	13	19	27	59	30	8	32
47	0	25	98	26	65	35	20
13	37	0	41	98	78	49	66
55	58	3	0	62	72	79	34
75	51	5	81	0	98	51	72
62	18	97	85	89	0	41	98
18	57	60	90	21	54	0	65
24	55	93	32	45	88	68	0
M2
0	58	43	28	70	91	65	71
36	0	91	10	7	92	33	73
91	38	0	11	88	84	60	27
89	23	93	0	65	93	56	58
83	73	85	33	0	68	80	75
60	54	17	21	76	0	83	92
99	31	60	94	47	16	0	45
67	12	41	56	76	3	10	0
