8  5  1
5
	0	17	1	28	2	38	3	72	4	49
	0	20	1	15	2	17	3	25	4	79
	0	21	1	3	2	57	3	16	4	66
	0	30	1	60	2	66	3	91	4	99
	0	97	1	20	2	25	3	66	4	98
	0	47	1	67	2	29	3	37	4	88
	0	89	1	8	2	67	3	74	4	75
	0	1	1	55	2	81	3	36	4	32
SSD
M0
0	53	30	67	18	98	8	52
33	0	45	33	8	29	55	33
39	57	0	2	83	47	92	69
27	99	47	0	54	78	72	46
84	84	8	82	0	40	81	49
80	17	93	61	37	0	70	41
31	20	57	61	12	37	0	20
71	60	12	14	98	77	26	0
M1
0	60	89	46	17	75	54	38
37	0	14	8	25	13	13	18
12	68	0	45	79	98	95	7
61	10	73	0	84	4	63	96
11	56	74	45	0	74	90	6
99	46	30	3	14	0	58	71
94	63	21	91	40	53	0	89
76	42	55	90	4	68	87	0
M2
0	84	64	53	85	38	18	64
6	0	95	5	56	58	1	62
48	85	0	16	24	8	10	10
88	6	19	0	28	1	89	74
77	70	95	50	0	67	23	77
43	4	63	40	12	0	26	94
97	31	24	17	92	73	0	89
7	56	53	78	47	85	94	0
M3
0	95	59	64	8	20	61	68
84	0	36	40	26	58	49	39
15	67	0	80	61	25	34	85
74	22	52	0	36	50	79	23
60	70	79	11	0	33	98	84
82	53	86	34	67	0	55	67
35	50	49	53	23	80	0	79
47	31	61	35	28	93	47	0
M4
0	71	73	60	75	21	23	6
1	0	90	4	63	8	93	73
11	23	0	42	42	85	62	11
79	18	59	0	51	31	2	81
8	86	37	37	0	71	85	27
92	58	36	4	97	0	26	98
11	63	44	62	86	31	0	77
92	4	64	73	56	74	12	0
