10  2  1
2
	0	22	1	89
	0	63	1	23
	0	40	1	44
	0	24	1	6
	0	94	1	42
	0	60	1	6
	0	61	1	49
	0	47	1	38
	0	68	1	58
	0	54	1	19
SSD
M0
0	26	14	7	47	48	43	20	46	40
28	0	21	18	32	30	40	22	18	21
45	36	0	46	32	30	1	42	3	13
31	2	32	0	18	23	28	7	46	24
39	1	35	26	0	29	32	32	27	39
11	20	21	14	18	0	29	19	41	42
10	18	7	41	23	2	0	25	7	34
9	42	1	21	29	17	3	0	33	1
36	17	38	24	4	49	34	5	0	25
25	21	10	16	49	1	26	16	32	0
M1
0	11	35	24	26	38	7	6	11	5
10	0	6	45	31	21	15	16	2	40
21	6	0	21	31	38	39	38	18	10
20	29	33	0	8	26	19	12	1	10
18	18	26	35	0	34	13	36	41	42
27	10	20	20	32	0	20	33	41	21
5	35	11	4	18	39	0	21	35	10
29	26	40	31	19	32	9	0	25	7
5	35	41	25	29	48	6	27	0	26
31	7	29	28	9	41	23	26	28	0
