8  4  1
4
	0	20	1	63	2	41	3	96
	0	67	1	37	2	57	3	35
	0	24	1	72	2	42	3	43
	0	3	1	75	2	93	3	77
	0	66	1	87	2	76	3	7
	0	81	1	13	2	100	3	12
	0	43	1	21	2	73	3	76
	0	15	1	94	2	72	3	62
SSD
M0
0	18	64	6	28	76	79	41
14	0	86	75	47	30	91	43
50	98	0	56	31	16	48	75
17	11	68	0	76	29	93	53
88	8	42	97	0	84	50	31
44	31	54	90	70	0	92	74
35	72	71	48	29	89	0	1
54	31	71	94	15	39	82	0
M1
0	43	46	14	94	93	40	73
17	0	65	93	71	58	85	61
3	25	0	34	69	3	94	58
17	39	29	0	72	75	1	3
57	39	41	74	0	37	95	30
14	90	19	9	73	0	16	9
78	61	73	18	43	51	0	61
52	93	50	4	35	7	94	0
M2
0	57	50	96	46	66	37	45
18	0	16	86	82	53	70	42
12	22	0	98	46	96	18	14
52	50	71	0	83	4	95	19
89	55	80	68	0	47	75	87
79	6	72	48	38	0	89	19
57	79	56	67	65	20	0	84
95	67	70	10	10	32	63	0
M3
0	66	92	42	4	31	94	31
32	0	40	86	37	60	43	20
18	11	0	29	80	86	86	7
19	75	24	0	52	89	27	40
43	48	64	53	0	35	76	13
40	78	33	47	70	0	44	57
5	20	30	70	91	66	0	62
51	45	93	12	83	64	94	0
