12  3  1
3
	0	96	1	92	2	21
	0	11	1	39	2	14
	0	5	1	62	2	15
	0	56	1	53	2	59
	0	50	1	56	2	50
	0	90	1	43	2	39
	0	56	1	90	2	14
	0	82	1	11	2	33
	0	87	1	39	2	70
	0	80	1	80	2	36
	0	64	1	56	2	25
	0	55	1	4	2	31
SSD
M0
0	12	23	33	11	4	34	18	28	44	6	37
24	0	41	39	41	39	28	16	15	42	25	47
36	10	0	20	8	20	44	31	43	39	9	9
9	19	3	0	14	40	19	17	46	30	7	34
42	16	32	35	0	45	43	19	43	32	16	13
49	36	43	30	27	0	10	43	9	44	3	33
48	26	30	23	3	22	0	17	46	41	35	21
44	24	25	6	35	13	14	0	32	32	10	8
18	46	14	49	8	44	48	21	0	22	22	46
25	21	3	13	37	6	27	9	37	0	26	42
39	36	49	7	27	24	22	4	45	44	0	14
21	31	36	40	36	40	23	42	9	26	22	0
M1
0	37	42	17	15	31	30	39	4	11	44	47
37	0	8	33	27	21	29	29	12	33	35	2
5	12	0	24	26	16	26	27	34	30	13	6
3	5	25	0	27	45	21	46	32	5	17	33
3	46	14	26	0	7	3	21	11	13	8	15
3	31	39	3	41	0	32	46	41	21	34	37
39	48	43	42	3	29	0	2	46	12	19	49
33	23	38	39	12	10	29	0	43	36	3	33
37	23	29	20	5	47	24	44	0	8	44	6
29	48	25	43	16	34	16	45	26	0	2	41
25	30	41	41	37	2	38	20	21	31	0	22
44	18	1	32	2	31	7	42	17	12	25	0
M2
0	24	28	13	22	49	25	27	26	8	22	28
3	0	3	17	36	4	27	24	31	25	18	38
40	11	0	45	25	47	10	31	41	36	9	20
19	39	13	0	19	7	17	27	5	34	21	31
44	12	10	28	0	6	41	6	43	13	11	18
16	16	44	44	27	0	46	49	35	13	4	47
14	6	20	14	18	27	0	22	45	32	16	17
42	35	26	35	2	25	17	0	48	34	15	20
7	42	29	12	40	19	32	36	0	7	43	35
18	33	17	35	10	31	29	22	33	0	47	20
12	17	43	13	33	23	19	5	47	15	0	21
9	43	41	43	21	27	40	27	21	14	16	0
