10  4  1
4
	0	6	1	90	2	82	3	43
	0	59	1	58	2	97	3	86
	0	24	1	15	2	89	3	71
	0	54	1	13	2	15	3	71
	0	41	1	23	2	74	3	47
	0	85	1	4	2	19	3	74
	0	70	1	2	2	78	3	7
	0	33	1	2	2	70	3	39
	0	18	1	28	2	43	3	57
	0	55	1	73	2	66	3	75
SSD
M0
0	12	47	27	8	32	7	3	35	24
49	0	37	27	26	18	15	12	33	43
24	25	0	18	8	26	28	12	21	49
19	21	47	0	31	30	46	25	46	38
5	17	7	16	0	43	5	3	9	23
15	47	11	42	43	0	21	37	43	43
40	40	1	28	33	4	0	7	20	29
17	39	32	45	8	38	20	0	25	13
8	36	27	11	40	43	48	5	0	14
28	45	38	33	19	23	8	18	19	0
M1
0	30	33	25	21	46	19	42	1	37
10	0	42	29	19	14	48	25	4	15
25	11	0	42	41	28	15	35	42	39
26	30	29	0	12	44	42	43	6	21
40	35	39	10	0	11	48	40	41	14
8	3	20	23	39	0	16	28	41	44
43	17	4	23	35	39	0	28	8	31
26	22	10	22	49	1	39	0	40	33
26	44	25	34	43	34	9	39	0	21
41	43	17	39	13	47	43	32	20	0
M2
0	7	15	45	43	30	7	18	47	36
44	0	4	29	35	39	16	32	6	17
2	32	0	11	22	34	17	29	6	20
19	8	46	0	29	35	10	42	17	40
19	44	27	9	0	5	48	10	29	42
40	35	6	6	33	0	43	44	9	25
45	49	36	27	47	16	0	20	23	23
34	13	42	40	3	8	22	0	43	33
22	13	18	42	10	41	13	25	0	16
7	33	10	2	27	36	12	19	24	0
M3
0	25	28	8	14	17	44	4	17	23
34	0	15	36	10	49	27	43	7	44
14	46	0	49	14	45	43	45	22	47
24	33	14	0	25	44	38	9	25	8
34	9	34	2	0	32	40	9	9	15
26	49	7	44	36	0	11	49	18	7
17	31	16	25	4	32	0	13	5	39
43	9	34	5	32	23	32	0	26	12
45	28	15	27	46	17	10	23	0	33
47	34	42	15	5	21	40	39	12	0
