10  5  1
5
	0	62	1	8	2	68	3	73	4	33
	0	77	1	52	2	15	3	4	4	91
	0	7	1	11	2	43	3	14	4	55
	0	51	1	99	2	99	3	11	4	31
	0	48	1	61	2	41	3	15	4	26
	0	20	1	70	2	31	3	50	4	61
	0	78	1	16	2	8	3	86	4	49
	0	57	1	84	2	56	3	82	4	71
	0	23	1	46	2	52	3	29	4	75
	0	63	1	97	2	17	3	55	4	95
SSD
M0
0	34	41	11	2	29	13	32	29	2
6	0	10	47	17	13	2	18	44	7
2	49	0	26	16	26	2	35	25	13
9	8	35	0	42	27	41	7	40	26
36	18	42	14	0	3	40	17	8	1
12	32	32	46	4	0	1	5	28	43
18	15	47	45	30	21	0	49	49	5
49	27	36	37	8	4	7	0	7	46
39	9	34	31	40	22	30	30	0	6
15	14	24	2	16	16	18	30	21	0
M1
0	14	3	4	18	49	22	17	21	45
32	0	7	14	40	28	16	39	44	47
22	37	0	10	3	20	1	29	22	12
30	48	34	0	45	37	28	1	36	37
44	43	7	14	0	26	18	27	24	15
29	30	47	22	41	0	14	29	14	36
11	32	2	46	36	34	0	4	8	5
15	30	15	47	27	35	11	0	17	31
5	14	9	24	5	41	31	37	0	31
5	23	42	16	11	21	44	5	25	0
M2
0	10	28	18	2	15	16	17	4	22
32	0	44	13	39	4	24	4	6	49
37	25	0	11	2	27	37	38	47	17
49	17	38	0	25	18	28	10	34	46
33	39	29	33	0	31	27	27	33	38
24	42	49	30	40	0	45	10	14	20
8	45	37	43	46	23	0	36	25	19
18	48	32	1	46	13	22	0	46	25
31	7	14	2	3	47	36	49	0	8
33	15	44	29	13	13	42	30	3	0
M3
0	14	43	42	30	6	49	37	44	17
22	0	7	40	41	9	11	45	16	40
40	44	0	47	29	22	18	36	48	45
36	22	48	0	13	24	6	20	17	42
25	20	21	1	0	37	15	12	9	28
21	48	43	23	18	0	36	48	33	1
18	34	3	9	46	37	0	7	42	16
31	40	4	19	13	29	17	0	36	3
20	34	25	28	10	6	5	25	0	4
47	45	5	19	5	48	24	13	34	0
M4
0	17	49	31	8	7	25	13	43	25
9	0	39	12	31	4	27	12	42	39
35	13	0	26	40	7	34	46	23	45
17	29	28	0	17	3	36	44	48	35
36	33	47	30	0	39	8	42	7	12
10	26	46	5	21	0	39	1	43	17
8	30	38	27	21	42	0	34	38	23
11	34	32	6	24	41	6	0	48	49
36	1	41	36	45	25	36	8	0	2
41	4	32	24	7	12	32	46	1	0
