200  10  1
10
	0	57	1	10	2	65	3	26	4	97	5	92	6	19	7	93	8	75	9	2
	0	88	1	52	2	66	3	25	4	13	5	12	6	89	7	58	8	86	9	73
	0	57	1	99	2	16	3	46	4	12	5	29	6	25	7	95	8	17	9	78
	0	66	1	85	2	98	3	92	4	68	5	100	6	96	7	67	8	70	9	48
	0	47	1	97	2	88	3	1	4	96	5	62	6	30	7	9	8	46	9	60
	0	59	1	97	2	51	3	44	4	52	5	34	6	42	7	24	8	27	9	32
	0	35	1	45	2	27	3	17	4	43	5	62	6	68	7	68	8	12	9	53
	0	11	1	33	2	49	3	51	4	16	5	57	6	3	7	91	8	66	9	85
	0	20	1	93	2	86	3	22	4	95	5	36	6	97	7	67	8	71	9	90
	0	68	1	47	2	77	3	7	4	64	5	27	6	97	7	89	8	4	9	66
	0	7	1	99	2	74	3	40	4	34	5	63	6	54	7	67	8	12	9	83
	0	63	1	88	2	48	3	70	4	31	5	98	6	18	7	55	8	44	9	38
	0	55	1	48	2	26	3	75	4	10	5	41	6	52	7	39	8	75	9	82
	0	12	1	4	2	26	3	67	4	61	5	15	6	12	7	21	8	29	9	7
	0	84	1	74	2	83	3	70	4	73	5	45	6	50	7	49	8	31	9	95
	0	54	1	93	2	9	3	3	4	27	5	79	6	34	7	91	8	91	9	81
	0	99	1	92	2	21	3	71	4	98	5	35	6	42	7	53	8	51	9	1
	0	14	1	77	2	11	3	62	4	10	5	83	6	45	7	13	8	96	9	77
	0	29	1	66	2	58	3	30	4	5	5	53	6	41	7	49	8	84	9	61
	0	97	1	82	2	99	3	4	4	57	5	32	6	31	7	93	8	60	9	3
	0	76	1	71	2	27	3	4	4	17	5	10	6	47	7	81	8	23	9	5
	0	18	1	59	2	88	3	90	4	59	5	95	6	71	7	83	8	83	9	100
	0	27	1	23	2	11	3	71	4	14	5	46	6	41	7	27	8	21	9	46
	0	28	1	62	2	71	3	84	4	31	5	42	6	61	7	47	8	18	9	22
	0	75	1	91	2	58	3	50	4	68	5	5	6	29	7	89	8	96	9	69
	0	16	1	74	2	61	3	10	4	90	5	80	6	88	7	83	8	88	9	75
	0	44	1	14	2	28	3	83	4	77	5	85	6	34	7	73	8	34	9	62
	0	66	1	61	2	75	3	83	4	56	5	81	6	13	7	62	8	12	9	64
	0	24	1	73	2	45	3	42	4	19	5	20	6	14	7	42	8	74	9	20
	0	10	1	70	2	58	3	29	4	12	5	66	6	94	7	8	8	91	9	3
	0	58	1	12	2	56	3	58	4	5	5	30	6	45	7	60	8	47	9	26
	0	19	1	23	2	59	3	48	4	21	5	97	6	65	7	17	8	83	9	92
	0	36	1	2	2	14	3	82	4	5	5	39	6	5	7	67	8	78	9	75
	0	2	1	67	2	91	3	16	4	73	5	74	6	55	7	20	8	55	9	70
	0	80	1	75	2	36	3	21	4	62	5	37	6	42	7	62	8	98	9	27
	0	15	1	67	2	40	3	10	4	2	5	59	6	11	7	4	8	99	9	91
	0	44	1	97	2	9	3	24	4	22	5	57	6	21	7	70	8	24	9	80
	0	10	1	73	2	1	3	4	4	15	5	63	6	50	7	70	8	49	9	86
	0	48	1	40	2	51	3	4	4	65	5	67	6	71	7	25	8	83	9	1
	0	59	1	94	2	65	3	75	4	4	5	62	6	73	7	83	8	26	9	10
	0	17	1	77	2	31	3	6	4	86	5	19	6	80	7	8	8	2	9	68
	0	31	1	44	2	78	3	10	4	52	5	42	6	95	7	34	8	13	9	81
	0	11	1	18	2	19	3	86	4	72	5	98	6	22	7	94	8	98	9	6
	0	33	1	59	2	48	3	17	4	33	5	83	6	91	7	42	8	27	9	64
	0	51	1	39	2	21	3	37	4	86	5	57	6	98	7	23	8	23	9	11
	0	17	1	4	2	68	3	59	4	83	5	26	6	51	7	45	8	43	9	59
	0	85	1	100	2	9	3	85	4	37	5	44	6	25	7	93	8	55	9	8
	0	18	1	94	2	89	3	82	4	95	5	95	6	99	7	63	8	90	9	89
	0	48	1	37	2	66	3	47	4	10	5	41	6	27	7	26	8	51	9	83
	0	93	1	25	2	55	3	7	4	38	5	56	6	16	7	42	8	15	9	5
	0	1	1	67	2	91	3	8	4	66	5	84	6	79	7	71	8	79	9	75
	0	49	1	84	2	79	3	90	4	38	5	41	6	77	7	96	8	95	9	49
	0	73	1	70	2	43	3	85	4	61	5	30	6	29	7	41	8	20	9	33
	0	3	1	61	2	34	3	83	4	49	5	73	6	90	7	20	8	40	9	47
	0	22	1	3	2	18	3	54	4	32	5	88	6	7	7	92	8	89	9	70
	0	3	1	11	2	81	3	51	4	9	5	58	6	88	7	36	8	7	9	11
	0	94	1	80	2	87	3	81	4	43	5	32	6	69	7	2	8	26	9	57
	0	92	1	32	2	55	3	23	4	57	5	47	6	31	7	87	8	43	9	85
	0	52	1	21	2	37	3	78	4	93	5	60	6	53	7	91	8	57	9	57
	0	19	1	41	2	91	3	82	4	56	5	64	6	97	7	7	8	96	9	63
	0	99	1	49	2	96	3	60	4	38	5	73	6	50	7	11	8	7	9	82
	0	9	1	78	2	52	3	24	4	52	5	66	6	86	7	23	8	83	9	57
	0	18	1	90	2	34	3	4	4	72	5	82	6	100	7	80	8	51	9	14
	0	47	1	75	2	88	3	39	4	56	5	91	6	64	7	57	8	99	9	96
	0	100	1	7	2	66	3	9	4	59	5	67	6	76	7	47	8	97	9	51
	0	51	1	54	2	56	3	95	4	39	5	77	6	4	7	56	8	100	9	82
	0	41	1	72	2	8	3	8	4	34	5	59	6	21	7	14	8	59	9	42
	0	27	1	54	2	57	3	38	4	69	5	90	6	27	7	52	8	4	9	42
	0	17	1	47	2	54	3	10	4	88	5	95	6	41	7	38	8	65	9	23
	0	34	1	94	2	86	3	15	4	36	5	85	6	32	7	32	8	88	9	43
	0	82	1	58	2	77	3	40	4	33	5	85	6	68	7	12	8	91	9	93
	0	5	1	22	2	98	3	2	4	35	5	76	6	65	7	79	8	69	9	65
	0	37	1	41	2	75	3	19	4	89	5	91	6	59	7	78	8	38	9	67
	0	97	1	19	2	24	3	1	4	12	5	7	6	90	7	100	8	9	9	39
	0	70	1	22	2	14	3	12	4	47	5	97	6	83	7	31	8	69	9	99
	0	73	1	40	2	13	3	5	4	92	5	38	6	34	7	62	8	73	9	12
	0	63	1	66	2	33	3	9	4	10	5	30	6	16	7	13	8	100	9	75
	0	33	1	16	2	64	3	83	4	41	5	88	6	32	7	99	8	32	9	82
	0	17	1	72	2	20	3	44	4	92	5	51	6	48	7	6	8	90	9	4
	0	47	1	64	2	79	3	15	4	29	5	6	6	96	7	69	8	94	9	15
	0	41	1	39	2	77	3	61	4	59	5	32	6	62	7	77	8	77	9	68
	0	59	1	59	2	56	3	77	4	1	5	63	6	81	7	53	8	2	9	55
	0	6	1	7	2	19	3	63	4	13	5	94	6	60	7	32	8	74	9	5
	0	70	1	75	2	98	3	60	4	71	5	71	6	20	7	44	8	27	9	58
	0	62	1	52	2	91	3	24	4	68	5	59	6	24	7	81	8	96	9	24
	0	9	1	96	2	15	3	76	4	96	5	87	6	51	7	69	8	49	9	34
	0	65	1	89	2	89	3	52	4	67	5	48	6	44	7	17	8	98	9	3
	0	53	1	61	2	30	3	85	4	95	5	59	6	68	7	27	8	20	9	86
	0	60	1	17	2	19	3	13	4	35	5	29	6	59	7	68	8	37	9	96
	0	63	1	85	2	26	3	37	4	15	5	9	6	49	7	48	8	16	9	49
	0	25	1	10	2	30	3	69	4	75	5	95	6	87	7	78	8	2	9	53
	0	39	1	66	2	3	3	24	4	75	5	70	6	64	7	97	8	56	9	89
	0	73	1	19	2	15	3	85	4	44	5	28	6	35	7	12	8	54	9	46
	0	7	1	93	2	17	3	79	4	17	5	15	6	56	7	94	8	28	9	19
	0	50	1	74	2	51	3	11	4	64	5	74	6	19	7	4	8	84	9	28
	0	6	1	85	2	17	3	74	4	61	5	61	6	41	7	7	8	53	9	26
	0	99	1	69	2	29	3	49	4	71	5	40	6	43	7	84	8	83	9	88
	0	22	1	47	2	25	3	90	4	48	5	14	6	90	7	38	8	86	9	31
	0	59	1	82	2	99	3	40	4	86	5	83	6	7	7	66	8	71	9	80
	0	97	1	19	2	10	3	80	4	90	5	98	6	69	7	34	8	8	9	13
	0	29	1	69	2	21	3	53	4	72	5	67	6	40	7	67	8	35	9	24
	0	7	1	44	2	37	3	33	4	95	5	93	6	57	7	59	8	99	9	81
	0	21	1	20	2	11	3	60	4	19	5	81	6	93	7	95	8	75	9	17
	0	83	1	91	2	23	3	17	4	20	5	56	6	70	7	32	8	59	9	66
	0	60	1	80	2	8	3	10	4	48	5	70	6	24	7	33	8	60	9	2
	0	31	1	12	2	10	3	62	4	64	5	19	6	68	7	17	8	38	9	71
	0	35	1	61	2	8	3	56	4	50	5	5	6	62	7	1	8	29	9	79
	0	57	1	7	2	36	3	93	4	11	5	75	6	5	7	95	8	87	9	100
	0	88	1	3	2	44	3	91	4	91	5	7	6	41	7	69	8	6	9	66
	0	19	1	34	2	79	3	50	4	93	5	1	6	56	7	93	8	32	9	57
	0	94	1	65	2	6	3	88	4	40	5	89	6	33	7	61	8	3	9	26
	0	55	1	87	2	88	3	41	4	20	5	78	6	49	7	18	8	50	9	84
	0	88	1	52	2	25	3	70	4	18	5	83	6	20	7	68	8	42	9	28
	0	63	1	25	2	41	3	11	4	98	5	8	6	58	7	31	8	85	9	66
	0	23	1	92	2	70	3	36	4	67	5	85	6	91	7	60	8	3	9	23
	0	19	1	38	2	80	3	31	4	40	5	40	6	48	7	72	8	40	9	52
	0	70	1	48	2	33	3	27	4	80	5	2	6	46	7	70	8	83	9	26
	0	75	1	64	2	24	3	39	4	42	5	44	6	88	7	93	8	31	9	49
	0	2	1	14	2	95	3	10	4	54	5	4	6	46	7	82	8	47	9	45
	0	75	1	99	2	56	3	82	4	63	5	15	6	52	7	86	8	83	9	74
	0	16	1	15	2	6	3	7	4	52	5	26	6	53	7	58	8	74	9	10
	0	60	1	84	2	32	3	48	4	47	5	77	6	90	7	8	8	18	9	11
	0	76	1	42	2	17	3	7	4	77	5	45	6	22	7	67	8	34	9	78
	0	62	1	27	2	66	3	81	4	76	5	23	6	33	7	25	8	57	9	75
	0	4	1	73	2	43	3	31	4	9	5	44	6	63	7	19	8	75	9	19
	0	26	1	18	2	77	3	19	4	28	5	25	6	65	7	42	8	24	9	86
	0	33	1	53	2	58	3	33	4	50	5	44	6	79	7	16	8	77	9	24
	0	74	1	46	2	15	3	6	4	93	5	82	6	81	7	88	8	52	9	19
	0	5	1	53	2	36	3	71	4	78	5	44	6	41	7	53	8	13	9	68
	0	27	1	3	2	90	3	55	4	64	5	100	6	93	7	66	8	3	9	67
	0	77	1	24	2	99	3	73	4	2	5	23	6	65	7	57	8	31	9	27
	0	44	1	59	2	83	3	65	4	10	5	14	6	87	7	100	8	59	9	44
	0	70	1	5	2	34	3	75	4	78	5	87	6	94	7	37	8	26	9	45
	0	32	1	35	2	9	3	39	4	94	5	8	6	20	7	27	8	61	9	1
	0	74	1	73	2	87	3	24	4	22	5	49	6	4	7	67	8	97	9	85
	0	55	1	2	2	42	3	27	4	96	5	87	6	4	7	20	8	83	9	55
	0	91	1	20	2	45	3	53	4	30	5	99	6	92	7	55	8	78	9	10
	0	28	1	86	2	58	3	3	4	51	5	1	6	40	7	37	8	71	9	30
	0	81	1	9	2	72	3	82	4	94	5	94	6	6	7	48	8	6	9	86
	0	86	1	65	2	34	3	68	4	17	5	31	6	83	7	48	8	98	9	73
	0	46	1	52	2	58	3	10	4	63	5	58	6	27	7	76	8	63	9	2
	0	57	1	74	2	98	3	99	4	26	5	91	6	49	7	57	8	5	9	95
	0	58	1	84	2	78	3	82	4	12	5	5	6	19	7	58	8	90	9	41
	0	85	1	67	2	49	3	23	4	88	5	100	6	3	7	43	8	25	9	41
	0	27	1	55	2	6	3	52	4	88	5	93	6	99	7	89	8	87	9	55
	0	78	1	92	2	64	3	75	4	55	5	20	6	88	7	88	8	14	9	96
	0	59	1	52	2	98	3	98	4	72	5	84	6	1	7	5	8	25	9	25
	0	75	1	85	2	74	3	45	4	54	5	90	6	74	7	45	8	46	9	84
	0	47	1	18	2	55	3	29	4	61	5	84	6	32	7	96	8	34	9	11
	0	65	1	88	2	80	3	65	4	52	5	76	6	58	7	81	8	26	9	6
	0	6	1	37	2	29	3	1	4	54	5	62	6	37	7	92	8	63	9	22
	0	92	1	39	2	24	3	62	4	12	5	22	6	20	7	2	8	46	9	29
	0	29	1	8	2	27	3	48	4	24	5	80	6	31	7	65	8	6	9	52
	0	36	1	6	2	59	3	77	4	58	5	84	6	26	7	34	8	81	9	38
	0	42	1	6	2	33	3	67	4	73	5	95	6	70	7	15	8	44	9	83
	0	54	1	39	2	60	3	50	4	50	5	71	6	47	7	10	8	90	9	77
	0	74	1	24	2	50	3	37	4	29	5	5	6	54	7	29	8	56	9	29
	0	11	1	84	2	84	3	92	4	34	5	33	6	5	7	12	8	96	9	77
	0	69	1	43	2	31	3	47	4	22	5	51	6	82	7	28	8	87	9	83
	0	57	1	79	2	77	3	11	4	32	5	57	6	93	7	47	8	27	9	33
	0	16	1	52	2	46	3	65	4	43	5	90	6	30	7	53	8	89	9	98
	0	2	1	5	2	65	3	65	4	75	5	75	6	17	7	61	8	65	9	64
	0	64	1	41	2	25	3	87	4	90	5	18	6	91	7	51	8	61	9	90
	0	12	1	96	2	90	3	49	4	1	5	91	6	56	7	25	8	28	9	96
	0	53	1	27	2	44	3	21	4	32	5	95	6	4	7	50	8	57	9	70
	0	35	1	3	2	83	3	39	4	62	5	72	6	42	7	38	8	82	9	30
	0	76	1	88	2	60	3	17	4	65	5	4	6	85	7	47	8	43	9	32
	0	4	1	80	2	81	3	63	4	24	5	75	6	6	7	44	8	55	9	96
	0	58	1	6	2	25	3	45	4	31	5	48	6	5	7	52	8	23	9	55
	0	5	1	31	2	16	3	58	4	44	5	98	6	41	7	42	8	3	9	97
	0	8	1	66	2	5	3	77	4	18	5	56	6	92	7	43	8	53	9	84
	0	86	1	42	2	49	3	39	4	63	5	66	6	75	7	50	8	59	9	99
	0	81	1	39	2	5	3	19	4	87	5	81	6	58	7	44	8	20	9	24
