12  5  1
5
	0	1	1	72	2	70	3	4	4	84
	0	58	1	91	2	79	3	100	4	63
	0	64	1	38	2	37	3	12	4	13
	0	12	1	84	2	8	3	18	4	44
	0	10	1	50	2	23	3	80	4	64
	0	59	1	59	2	61	3	82	4	7
	0	80	1	78	2	87	3	75	4	28
	0	68	1	37	2	75	3	76	4	74
	0	55	1	34	2	99	3	95	4	28
	0	9	1	84	2	93	3	82	4	87
	0	84	1	41	2	64	3	91	4	67
	0	20	1	73	2	81	3	17	4	5
SSD
M0
0	4	5	8	9	4	3	2	1	8	5	8
5	0	5	4	6	4	6	8	4	6	9	1
5	8	0	7	3	1	4	1	3	1	1	9
3	7	3	0	9	6	9	6	2	2	3	3
4	2	1	9	0	6	8	7	7	3	7	4
8	3	9	7	2	0	7	2	4	4	7	4
4	4	1	5	7	5	0	8	5	1	2	4
8	3	2	8	3	3	9	0	2	8	6	2
2	4	7	8	4	2	7	8	0	1	4	7
5	3	9	8	6	5	2	7	3	0	3	5
9	9	2	6	3	1	9	1	1	3	0	9
1	6	5	5	3	8	6	7	7	4	4	0
M1
0	1	5	7	6	3	1	7	7	4	3	8
2	0	7	4	7	8	9	1	8	5	2	7
9	3	0	7	2	3	2	9	3	6	2	3
9	5	9	0	4	2	8	7	6	9	4	3
1	6	2	8	0	7	6	8	1	2	2	6
4	6	4	8	2	0	1	6	2	6	7	6
4	9	8	7	8	4	0	4	4	5	8	1
8	8	8	8	9	9	7	0	9	5	7	9
3	5	9	7	9	8	2	8	0	1	2	4
4	4	1	2	1	8	3	5	7	0	9	4
9	6	8	5	1	1	5	7	6	2	0	2
8	3	1	5	9	5	8	4	6	6	3	0
M2
0	6	5	1	6	6	2	9	9	1	2	1
8	0	6	4	8	5	6	2	5	3	5	7
2	5	0	4	3	6	7	7	3	2	9	9
8	1	6	0	9	5	2	2	4	7	7	5
9	9	3	2	0	9	2	3	5	2	3	2
1	2	2	1	4	0	1	2	1	6	7	6
9	1	5	7	8	8	0	2	3	9	3	5
9	9	1	8	4	7	1	0	3	5	4	6
1	2	5	1	6	5	1	5	0	9	7	9
4	8	9	1	8	6	7	8	1	0	5	6
5	7	6	5	1	2	8	4	6	5	0	4
9	9	6	7	6	2	4	7	2	7	7	0
M3
0	7	5	4	6	8	5	5	6	8	4	5
7	0	4	3	2	3	4	7	7	4	8	3
5	3	0	5	7	2	8	6	3	2	4	8
2	8	3	0	8	7	7	7	6	3	6	2
9	7	1	5	0	1	3	2	9	6	1	6
2	5	3	9	1	0	3	2	5	7	3	1
8	8	1	1	8	3	0	1	5	4	1	2
8	1	2	3	7	1	5	0	9	5	6	3
2	8	2	3	1	3	8	9	0	6	9	3
2	4	2	1	3	5	9	2	2	0	6	2
3	6	5	5	7	2	7	6	4	8	0	9
7	5	4	4	3	7	4	3	5	7	5	0
M4
0	9	8	4	5	2	7	4	9	7	7	5
3	0	4	9	9	7	8	1	9	1	7	4
7	1	0	2	7	8	6	9	3	8	4	3
9	1	9	0	5	2	6	7	5	4	4	3
3	5	2	2	0	8	2	4	9	1	8	4
5	3	6	3	7	0	1	8	9	5	9	6
7	5	1	2	9	5	0	3	6	2	3	4
2	9	4	3	6	9	8	0	7	4	9	1
6	9	8	2	7	5	7	1	0	3	1	9
1	5	2	8	1	8	3	7	4	0	9	2
7	1	3	1	4	8	6	7	1	6	0	5
7	9	4	5	5	4	4	7	7	7	6	0
