8  3  1
3
	0	98	1	22	2	16
	0	6	1	61	2	7
	0	46	1	95	2	88
	0	86	1	12	2	12
	0	49	1	74	2	76
	0	72	1	20	2	14
	0	49	1	76	2	50
	0	42	1	8	2	88
SSD
M0
0	43	6	12	8	12	41	37
27	0	48	41	35	2	17	4
18	9	0	15	8	7	39	18
24	31	14	0	12	18	9	18
11	13	42	19	0	2	6	4
28	36	23	18	42	0	10	4
34	5	29	36	32	41	0	24
5	17	42	23	18	24	18	0
M1
0	47	48	26	16	40	9	29
22	0	20	34	17	40	23	41
20	5	0	12	14	38	47	49
34	21	37	0	24	15	41	12
7	11	26	19	0	9	37	22
26	29	7	49	43	0	5	33
7	32	7	43	22	25	0	39
11	31	8	5	36	23	16	0
M2
0	46	15	10	4	49	30	8
36	0	44	45	38	29	36	14
23	3	0	37	41	48	5	40
8	12	10	0	29	1	40	49
8	38	14	18	0	2	26	21
38	48	31	1	42	0	7	1
17	48	8	39	4	42	0	32
37	41	24	41	45	37	19	0
