8  4  1
4
	0	3	1	35	2	36	3	97
	0	44	1	32	2	55	3	75
	0	24	1	31	2	79	3	91
	0	12	1	12	2	77	3	64
	0	71	1	24	2	61	3	82
	0	68	1	66	2	2	3	53
	0	43	1	35	2	50	3	52
	0	2	1	24	2	39	3	37
SSD
M0
0	5	2	1	3	2	7	8
2	0	1	2	5	6	1	8
8	1	0	5	9	8	7	1
1	3	6	0	4	5	2	3
7	4	5	4	0	6	1	1
7	3	5	5	5	0	4	6
9	5	1	2	3	5	0	2
4	9	4	3	9	2	8	0
M1
0	3	7	3	9	5	5	8
2	0	7	9	9	6	4	5
7	7	0	2	6	2	8	4
3	9	6	0	4	5	7	1
3	4	9	4	0	1	5	8
5	9	7	7	9	0	4	8
2	8	8	9	9	7	0	9
1	5	3	6	2	4	3	0
M2
0	2	1	1	7	4	2	1
9	0	3	6	2	3	9	1
8	5	0	2	3	1	9	8
2	6	7	0	8	8	9	3
4	3	8	3	0	4	9	5
2	2	7	5	8	0	1	4
2	2	8	2	1	3	0	9
3	3	4	3	6	9	4	0
M3
0	4	5	6	3	1	7	2
5	0	1	5	7	1	5	9
9	7	0	2	5	1	1	1
3	3	9	0	3	9	1	5
2	7	5	1	0	9	7	6
4	9	4	2	7	0	2	6
2	5	7	5	7	9	0	7
7	7	1	5	3	9	9	0
