12  5  1
5
	0	77	1	79	2	36	3	69	4	30
	0	14	1	97	2	29	3	88	4	100
	0	43	1	69	2	22	3	4	4	21
	0	72	1	15	2	29	3	43	4	51
	0	1	1	15	2	88	3	62	4	18
	0	51	1	40	2	38	3	68	4	78
	0	28	1	63	2	82	3	31	4	96
	0	11	1	18	2	46	3	52	4	28
	0	47	1	19	2	48	3	21	4	11
	0	7	1	93	2	89	3	53	4	8
	0	17	1	9	2	55	3	45	4	21
	0	56	1	28	2	56	3	88	4	30
SSD
M0
0	20	30	22	8	48	26	40	42	42	23	47
22	0	20	28	48	28	15	11	45	9	25	36
22	26	0	25	10	37	23	31	2	24	30	4
18	22	41	0	38	18	23	46	13	11	30	36
19	5	31	32	0	8	26	17	44	19	6	24
24	48	15	46	39	0	23	30	18	27	45	33
16	9	37	8	19	8	0	9	47	25	32	35
31	28	32	16	34	30	16	0	27	25	27	18
44	40	42	28	33	40	9	35	0	27	40	14
38	30	29	1	2	10	4	17	9	0	14	45
21	46	38	3	15	38	22	27	36	18	0	2
46	19	13	30	6	1	42	41	34	39	9	0
M1
0	4	38	36	44	37	2	29	41	25	29	13
12	0	43	31	10	28	31	15	10	19	48	47
1	46	0	15	41	19	4	3	43	24	49	49
11	43	39	0	5	26	17	33	22	9	29	24
12	49	16	4	0	33	9	49	9	7	19	49
5	15	9	16	35	0	36	27	11	41	13	39
36	30	16	17	22	11	0	35	5	19	46	43
23	41	33	15	3	8	9	0	38	41	13	41
38	15	12	17	39	27	2	15	0	42	38	28
45	15	20	21	27	23	34	3	2	0	3	45
8	35	13	5	31	33	48	2	22	33	0	21
9	2	43	21	18	9	2	41	41	28	5	0
M2
0	41	38	28	11	25	6	24	27	22	44	44
29	0	21	47	18	31	30	45	45	36	28	35
5	21	0	10	4	5	34	16	1	44	15	21
33	37	17	0	7	23	1	25	48	28	41	36
35	30	11	41	0	22	23	33	30	5	33	9
19	49	24	24	47	0	26	38	32	21	26	23
33	25	16	37	20	9	0	48	40	1	26	5
23	2	40	1	44	24	20	0	22	38	29	21
49	47	8	23	39	47	44	7	0	16	31	33
43	26	41	44	6	2	3	31	23	0	35	15
30	44	35	25	40	38	34	27	49	25	0	37
26	11	47	21	38	31	43	44	40	39	3	0
M3
0	42	22	9	7	5	21	5	48	32	13	33
6	0	37	37	40	41	20	23	29	38	5	44
45	7	0	45	41	42	41	5	39	39	11	46
14	20	15	0	23	32	3	27	11	47	45	16
10	11	17	14	0	40	43	49	36	13	19	36
37	38	8	21	48	0	32	24	6	1	1	43
7	49	35	8	15	32	0	34	16	48	6	45
33	46	14	34	1	13	4	0	37	45	16	25
30	8	14	2	5	46	47	33	0	45	31	23
39	39	46	43	39	23	34	23	43	0	29	47
44	26	18	1	45	41	19	7	29	10	0	5
30	10	27	39	18	8	42	49	45	42	29	0
M4
0	46	33	49	25	1	39	45	35	37	6	7
12	0	38	45	46	12	18	13	29	29	1	34
48	36	0	45	4	15	39	13	45	14	26	38
34	6	15	0	44	38	42	26	38	16	20	7
21	29	37	41	0	8	9	31	23	9	48	17
30	26	29	32	12	0	12	37	7	1	9	45
41	37	36	8	36	48	0	41	41	49	23	20
42	13	19	32	20	9	33	0	26	22	48	1
22	25	10	21	3	21	14	35	0	20	47	2
21	12	40	46	25	46	6	2	48	0	19	21
39	49	46	6	46	48	2	21	26	25	0	18
29	29	5	21	39	2	28	2	3	36	44	0
