8  3  1
3
	0	63	1	50	2	68
	0	20	1	42	2	24
	0	89	1	87	2	67
	0	50	1	62	2	94
	0	55	1	47	2	39
	0	80	1	68	2	71
	0	83	1	90	2	58
	0	33	1	12	2	49
SSD
M0
0	5	6	3	4	6	3	8
2	0	8	6	7	7	7	1
8	1	0	1	3	9	6	5
8	9	9	0	8	3	7	7
9	8	8	1	0	5	1	3
4	6	9	5	3	0	6	9
4	9	7	7	4	6	0	6
7	1	1	5	6	6	7	0
M1
0	2	7	1	1	6	6	5
5	0	4	2	9	9	8	5
4	8	0	9	8	6	6	6
8	1	2	0	7	4	2	1
4	5	8	4	0	8	9	1
6	3	5	9	6	0	5	6
6	8	4	7	3	9	0	7
7	5	9	1	9	8	1	0
M2
0	5	7	5	6	9	7	4
3	0	3	7	2	8	4	4
2	4	0	9	9	2	9	7
1	4	7	0	4	8	9	2
9	1	6	8	0	5	9	2
1	6	5	3	6	0	9	6
4	1	5	6	5	8	0	4
7	2	4	5	7	1	1	0
