8  4  1
4
	0	71	1	36	2	48	3	11
	0	64	1	90	2	30	3	86
	0	43	1	52	2	27	3	19
	0	6	1	55	2	57	3	89
	0	16	1	39	2	6	3	38
	0	6	1	44	2	33	3	21
	0	53	1	45	2	96	3	53
	0	69	1	63	2	56	3	28
SSD
M0
0	19	22	49	45	5	42	6
35	0	14	18	35	9	23	20
24	1	0	26	38	27	23	16
38	17	23	0	12	2	8	24
13	30	45	3	0	49	41	17
34	33	21	10	17	0	29	16
47	29	8	35	48	29	0	10
43	26	1	1	43	31	39	0
M1
0	40	21	41	23	3	17	35
45	0	4	13	3	29	44	31
24	47	0	15	23	47	34	18
35	6	19	0	46	45	38	13
14	2	37	21	0	10	40	47
30	34	6	21	20	0	6	41
33	25	7	33	33	14	0	45
33	9	1	27	14	10	11	0
M2
0	30	21	1	14	9	38	49
3	0	47	16	45	16	3	44
32	3	0	39	3	30	4	28
39	7	29	0	26	37	24	17
28	47	34	44	0	5	20	46
40	27	35	17	48	0	11	46
28	14	20	14	12	23	0	38
43	15	37	10	24	45	30	0
M3
0	38	20	11	36	27	44	15
11	0	21	8	8	23	4	28
21	46	0	33	27	12	22	15
24	11	11	0	43	28	6	36
44	15	41	30	0	45	10	9
24	49	43	44	3	0	33	24
14	27	12	14	34	11	0	30
46	33	49	33	19	43	43	0
