8  4  1
4
	0	30	1	10	2	68	3	3
	0	9	1	43	2	86	3	62
	0	29	1	98	2	95	3	18
	0	96	1	77	2	98	3	86
	0	87	1	16	2	68	3	84
	0	34	1	73	2	94	3	34
	0	81	1	81	2	32	3	70
	0	52	1	53	2	44	3	10
SSD
M0
0	7	8	5	8	5	4	3
3	0	8	6	4	6	3	8
9	7	0	5	8	5	8	4
6	4	2	0	7	3	6	7
6	3	4	9	0	7	5	6
4	8	8	5	7	0	5	8
2	7	3	4	4	2	0	2
5	2	9	9	5	5	3	0
M1
0	5	6	5	1	6	5	6
1	0	3	1	4	8	3	7
3	5	0	9	8	7	9	7
7	3	2	0	5	5	2	8
7	9	6	9	0	7	2	8
1	8	3	2	2	0	6	7
7	4	6	3	7	4	0	2
7	2	8	9	9	3	6	0
M2
0	8	5	7	5	5	5	4
2	0	6	1	5	3	7	9
4	9	0	9	1	9	7	7
2	9	8	0	9	3	1	5
2	5	7	4	0	7	6	2
9	6	8	7	2	0	8	5
1	4	2	3	6	1	0	7
3	9	4	4	8	7	5	0
M3
0	6	5	4	9	3	9	7
6	0	8	4	8	7	5	9
6	9	0	8	6	4	6	4
4	7	3	0	2	7	7	7
9	9	4	9	0	1	8	4
7	4	1	8	1	0	8	5
8	4	2	8	3	9	0	4
1	8	1	9	4	4	3	0
