10  2  1
2
	0	48	1	68
	0	50	1	38
	0	80	1	77
	0	38	1	42
	0	3	1	32
	0	7	1	44
	0	89	1	71
	0	75	1	16
	0	87	1	83
	0	93	1	46
SSD
M0
0	3	4	1	6	7	7	6	8	9
4	0	9	7	7	8	4	4	5	4
1	8	0	6	3	8	3	8	7	8
2	1	1	0	7	2	9	4	9	8
1	4	5	8	0	9	4	4	1	3
1	8	9	3	9	0	2	2	3	3
9	9	9	4	1	7	0	9	1	9
2	7	9	7	6	3	8	0	3	5
2	8	6	7	4	3	7	6	0	1
5	2	8	8	4	5	1	2	6	0
M1
0	7	4	6	7	3	7	6	3	1
7	0	7	8	1	7	6	4	8	6
6	1	0	8	6	2	3	5	9	2
5	8	2	0	3	4	6	4	3	4
3	8	3	3	0	3	9	8	1	1
5	6	4	7	1	0	2	9	9	2
3	8	2	1	1	5	0	9	4	8
9	6	3	2	8	3	2	0	4	3
6	2	9	9	5	4	9	8	0	1
1	8	3	7	1	4	7	9	2	0
