10  2  1
2
	0	61	1	29
	0	76	1	84
	0	56	1	34
	0	84	1	59
	0	41	1	80
	0	11	1	25
	0	26	1	86
	0	17	1	72
	0	6	1	62
	0	80	1	94
SSD
M0
0	1	1	8	7	8	7	4	3	6
9	0	2	7	6	5	8	6	9	4
5	9	0	8	3	5	5	4	6	2
3	5	7	0	5	4	2	9	2	9
8	4	6	2	0	4	1	4	1	7
4	2	6	2	9	0	2	2	3	9
4	1	1	4	4	5	0	6	3	1
5	8	5	9	3	1	1	0	7	7
8	4	8	2	2	8	7	5	0	1
8	1	5	7	4	6	1	2	5	0
M1
0	7	5	6	3	7	8	5	9	7
7	0	6	2	7	6	3	2	7	8
9	6	0	4	2	4	8	9	8	8
8	7	5	0	3	1	2	6	8	3
7	7	7	3	0	3	2	9	3	8
2	6	7	4	5	0	4	3	3	7
6	8	5	3	7	6	0	5	2	9
7	8	2	1	1	1	2	0	4	7
5	8	4	8	9	7	7	6	0	4
9	6	6	1	8	9	8	9	6	0
