8  3  1
3
	0	18	1	89	2	33
	0	31	1	58	2	1
	0	87	1	23	2	62
	0	42	1	71	2	22
	0	22	1	35	2	51
	0	61	1	73	2	32
	0	46	1	16	2	92
	0	23	1	63	2	93
SSD
M0
0	1	23	31	37	22	11	43
45	0	28	2	17	38	26	7
20	34	0	34	21	19	10	43
43	33	29	0	37	37	32	11
24	1	47	2	0	20	42	17
22	10	44	38	17	0	6	46
1	47	36	8	3	37	0	48
38	18	35	39	5	9	24	0
M1
0	44	17	2	34	34	15	37
38	0	49	9	45	23	13	1
13	2	0	23	14	29	21	47
3	24	6	0	28	21	17	21
16	11	41	26	0	4	11	2
13	46	17	15	40	0	46	31
48	20	19	42	23	48	0	19
6	14	25	34	44	3	45	0
M2
0	10	11	20	16	10	2	29
45	0	16	44	5	21	22	29
28	16	0	47	13	30	5	32
15	35	8	0	33	44	12	15
17	46	41	40	0	5	45	7
31	19	2	30	44	0	38	14
30	18	11	27	9	48	0	18
47	17	33	25	44	25	28	0
