8  3  1
3
	0	85	1	30	2	14
	0	96	1	56	2	10
	0	84	1	85	2	57
	0	99	1	78	2	83
	0	3	1	77	2	88
	0	49	1	53	2	50
	0	73	1	16	2	95
	0	80	1	49	2	40
SSD
M0
0	9	8	2	7	3	2	9
1	0	3	9	1	7	7	2
1	9	0	1	5	1	5	3
5	2	9	0	5	3	8	9
1	7	5	5	0	2	3	3
4	3	5	8	1	0	1	5
6	7	8	8	6	8	0	8
6	9	6	7	8	6	8	0
M1
0	3	6	4	4	7	9	3
7	0	6	7	4	5	2	7
9	7	0	9	9	6	8	8
2	4	8	0	8	9	7	3
9	9	4	8	0	6	9	6
4	6	6	3	5	0	5	9
7	1	9	9	3	6	0	3
1	1	7	8	2	8	8	0
M2
0	9	7	2	7	2	6	5
3	0	7	5	4	8	3	3
7	7	0	2	5	9	1	3
2	6	6	0	1	7	7	7
5	2	3	4	0	1	4	5
4	7	4	3	1	0	3	7
9	1	3	5	3	9	0	2
7	4	9	9	1	4	4	0
