10  4  1
4
	0	84	1	80	2	46	3	41
	0	4	1	26	2	68	3	85
	0	15	1	89	2	48	3	21
	0	45	1	11	2	33	3	90
	0	59	1	64	2	38	3	71
	0	65	1	66	2	48	3	6
	0	18	1	44	2	10	3	78
	0	21	1	34	2	36	3	76
	0	7	1	48	2	22	3	49
	0	60	1	48	2	23	3	56
SSD
M0
0	118	10	64	56	11	77	5	32	105
66	0	19	28	111	54	112	15	25	64
107	110	0	86	19	35	21	35	11	99
66	52	72	0	13	65	107	30	36	114
43	85	82	97	0	33	123	48	18	73
89	29	64	86	4	0	22	53	94	117
83	99	108	1	120	107	0	10	106	82
96	124	37	35	41	89	8	0	108	41
6	43	74	55	59	78	114	99	0	38
75	122	62	98	6	11	95	39	2	0
M1
0	61	73	124	92	114	110	7	6	51
85	0	123	21	73	97	57	39	33	105
17	52	0	12	5	34	91	85	59	62
55	34	27	0	23	33	9	72	51	101
77	115	35	24	0	7	27	39	5	111
5	105	2	101	109	0	121	59	74	102
48	103	16	122	118	92	0	24	36	13
40	43	61	47	96	27	63	0	67	41
5	57	17	46	15	1	78	117	0	77
98	27	42	121	31	5	20	78	116	0
M2
0	63	26	1	20	98	16	115	88	101
60	0	106	89	29	116	80	24	32	59
94	76	0	40	123	3	79	115	84	60
116	23	113	0	116	60	109	91	8	2
5	2	46	51	0	53	117	46	25	47
48	76	57	99	42	0	66	98	62	55
37	27	123	39	8	3	0	46	19	33
9	12	107	116	6	89	90	0	24	66
97	35	42	10	66	116	16	71	0	24
68	44	63	102	120	86	11	16	25	0
M3
0	47	18	87	104	34	49	65	94	48
59	0	96	46	107	96	30	96	123	3
108	93	0	102	14	28	46	42	91	4
79	49	74	0	109	54	97	59	109	101
11	50	105	32	0	49	65	30	56	99
74	4	104	38	24	0	14	107	99	116
124	86	101	57	116	110	0	69	103	77
32	41	86	21	102	34	43	0	10	101
16	56	27	108	45	30	22	4	0	117
35	71	25	75	18	117	5	39	84	0
