10  3  1
3
	0	27	1	60	2	23
	0	90	1	21	2	37
	0	12	1	64	2	20
	0	70	1	10	2	44
	0	83	1	9	2	96
	0	79	1	40	2	19
	0	54	1	29	2	17
	0	42	1	17	2	21
	0	64	1	40	2	58
	0	88	1	74	2	30
SSD
M0
0	54	68	40	61	73	82	86	9	34
28	0	67	82	47	40	34	74	48	18
95	95	0	57	15	37	65	52	48	63
70	23	55	0	85	95	44	23	67	92
99	71	96	49	0	23	36	59	60	56
18	7	28	31	75	0	76	32	29	75
87	54	75	39	8	39	0	63	41	2
34	32	51	77	43	29	25	0	87	72
32	86	77	64	24	53	69	47	0	28
4	20	49	55	80	7	40	36	82	0
M1
0	22	12	2	98	70	18	72	64	24
14	0	57	64	51	79	59	5	42	17
60	24	0	98	52	15	28	44	80	93
50	92	44	0	30	91	64	20	82	80
47	60	16	52	0	42	21	53	61	39
62	46	43	2	8	0	91	9	77	97
67	50	52	74	71	59	0	99	78	97
8	27	59	67	41	92	12	0	9	82
51	93	52	42	58	99	82	81	0	39
88	67	88	98	81	51	51	28	90	0
M2
0	84	33	39	41	26	97	34	88	41
39	0	79	65	91	96	51	77	62	80
76	63	0	1	25	70	75	56	46	61
39	32	87	0	39	8	2	47	82	22
45	56	43	32	0	9	31	85	48	1
15	27	29	62	5	0	18	9	80	6
45	49	48	66	72	44	0	68	89	37
16	61	30	57	97	32	3	0	43	75
93	76	96	30	68	32	46	21	0	99
94	63	84	45	83	43	54	52	32	0
