10  4  1
4
	0	54	1	17	2	76	3	25
	0	89	1	60	2	33	3	95
	0	24	1	19	2	21	3	75
	0	40	1	68	2	25	3	84
	0	98	1	50	2	83	3	36
	0	63	1	43	2	63	3	94
	0	7	1	64	2	14	3	70
	0	58	1	34	2	67	3	38
	0	99	1	17	2	32	3	44
	0	61	1	84	2	99	3	20
SSD
M0
0	26	36	21	23	1	22	49	8	18
30	0	21	48	49	15	3	39	44	46
2	40	0	39	24	28	17	17	20	19
36	20	34	0	35	46	14	31	27	38
16	31	6	35	0	16	44	35	36	35
40	13	48	12	30	0	20	29	48	7
41	28	22	19	16	8	0	27	39	31
11	27	22	4	32	46	42	0	30	40
22	39	37	17	10	24	25	49	0	36
46	12	20	34	27	14	34	10	48	0
M1
0	19	31	5	46	28	28	45	28	48
16	0	42	20	34	42	22	8	28	15
35	43	0	34	47	22	48	49	41	40
25	49	14	0	27	23	42	34	49	4
4	2	29	17	0	35	13	19	9	37
10	5	11	7	42	0	15	39	23	19
8	39	27	38	27	24	0	10	49	29
25	44	36	47	12	18	11	0	16	46
5	12	8	35	20	12	11	27	0	18
48	45	4	9	19	9	11	14	16	0
M2
0	24	32	19	25	23	8	34	45	26
34	0	21	11	23	22	25	13	6	9
21	20	0	38	8	8	22	12	39	44
28	17	5	0	48	44	24	34	9	23
17	43	17	5	0	8	38	43	32	47
42	35	30	29	22	0	42	5	36	23
16	41	43	6	16	2	0	8	3	44
9	37	3	22	27	27	24	0	44	49
2	47	3	29	13	3	46	40	0	9
47	44	39	9	11	33	19	8	18	0
M3
0	46	21	32	34	37	4	39	38	13
23	0	22	10	18	2	11	43	2	36
23	39	0	43	36	41	40	47	45	15
30	46	11	0	18	47	43	43	20	23
35	39	25	25	0	44	46	25	34	36
20	30	17	28	10	0	12	35	33	20
40	38	34	46	15	10	0	39	8	25
27	1	3	32	35	19	39	0	3	28
40	34	10	44	44	4	43	12	0	6
34	40	18	45	10	36	11	43	18	0
