8  3  1
3
	0	63	1	73	2	40
	0	52	1	20	2	15
	0	80	1	1	2	46
	0	70	1	11	2	22
	0	1	1	99	2	82
	0	14	1	8	2	65
	0	80	1	11	2	91
	0	71	1	88	2	33
SSD
M0
0	97	75	62	72	76	94	42
76	0	14	13	82	2	62	42
71	57	0	16	20	88	83	14
31	7	3	0	64	73	41	51
41	35	97	93	0	87	33	87
50	13	34	93	7	0	91	57
14	99	91	32	16	57	0	84
66	79	75	16	27	8	51	0
M1
0	49	68	36	86	1	36	69
51	0	32	38	24	64	73	76
64	34	0	77	52	47	55	46
10	20	67	0	78	81	39	19
11	33	2	85	0	73	38	2
39	70	28	66	73	0	62	83
24	29	2	75	5	59	0	60
82	92	56	45	13	60	10	0
M2
0	82	30	71	65	33	58	25
30	0	55	13	69	8	40	82
26	80	0	66	50	89	78	73
48	90	84	0	38	71	55	65
91	93	82	52	0	39	62	22
89	48	77	36	14	0	21	60
67	69	75	83	56	44	0	91
12	65	80	98	76	13	12	0
