12  5  1
5
	0	31	1	53	2	12	3	57	4	66
	0	92	1	2	2	27	3	38	4	90
	0	31	1	37	2	8	3	13	4	29
	0	81	1	39	2	18	3	50	4	96
	0	21	1	94	2	8	3	13	4	96
	0	99	1	12	2	95	3	52	4	57
	0	82	1	97	2	2	3	69	4	76
	0	59	1	71	2	66	3	59	4	26
	0	47	1	88	2	89	3	39	4	80
	0	85	1	6	2	55	3	23	4	56
	0	44	1	80	2	59	3	91	4	12
	0	40	1	56	2	74	3	7	4	96
SSD
M0
0	38	47	44	99	71	73	41	49	3	25	75
67	0	91	91	99	40	32	88	98	63	58	8
5	2	0	63	35	22	58	94	37	11	94	93
86	44	59	0	95	76	40	19	11	45	11	89
47	12	11	20	0	52	97	53	77	76	76	38
15	97	81	7	58	0	41	68	19	11	97	3
12	72	36	25	97	37	0	25	15	96	79	46
51	17	85	59	48	38	66	0	21	5	41	52
10	3	9	77	81	40	72	86	0	61	89	1
35	61	6	36	48	57	36	33	78	0	79	98
56	69	6	39	39	4	38	73	10	22	0	27
81	37	8	60	12	59	95	28	4	81	44	0
M1
0	51	45	72	75	4	26	90	79	95	34	14
30	0	76	34	63	62	86	3	32	9	63	18
74	92	0	80	32	11	34	74	65	47	99	88
9	18	15	0	44	14	10	26	99	27	20	55
90	61	38	19	0	29	53	92	73	14	23	70
27	1	39	5	27	0	10	59	10	3	69	98
79	43	39	47	4	12	0	57	33	48	57	99
14	13	48	38	22	73	55	0	54	26	48	56
41	60	63	25	77	36	3	57	0	93	59	62
11	32	82	54	86	89	1	20	74	0	85	46
54	31	93	47	48	68	48	66	99	77	0	75
11	55	7	52	9	79	66	69	71	62	45	0
M2
0	52	94	12	46	75	64	1	73	65	80	51
46	0	84	6	87	5	37	98	85	41	38	96
93	74	0	41	53	15	35	14	58	74	52	8
68	1	42	0	53	48	1	47	88	99	13	74
6	14	59	30	0	48	93	41	47	20	11	36
60	84	12	1	73	0	53	78	85	12	91	7
13	74	18	67	77	13	0	38	52	67	2	60
25	23	91	89	32	66	49	0	70	38	87	21
58	89	52	87	17	33	81	81	0	80	24	12
98	22	24	31	17	28	50	65	10	0	60	34
35	8	55	14	37	49	96	50	96	41	0	67
56	5	89	48	58	40	96	31	50	31	17	0
M3
0	76	11	11	32	6	71	76	86	24	73	50
76	0	18	47	95	3	64	9	59	29	51	45
12	91	0	92	32	37	66	85	27	73	86	51
7	6	56	0	53	55	89	20	79	15	13	72
35	60	56	19	0	93	64	14	23	80	53	50
7	7	71	42	79	0	67	13	14	16	72	84
56	15	83	7	17	99	0	60	69	66	46	49
89	4	54	66	56	45	86	0	62	43	15	50
55	32	20	98	83	78	95	63	0	23	1	44
59	42	94	87	15	9	87	50	25	0	81	90
90	20	22	13	85	10	33	40	21	40	0	8
9	32	65	24	10	36	41	46	5	96	67	0
M4
0	8	50	54	60	76	58	95	12	38	31	44
77	0	54	51	11	9	63	33	5	92	45	34
34	95	0	60	7	17	10	42	33	88	46	93
72	85	29	0	20	11	32	86	9	90	58	40
18	79	40	26	0	56	76	24	29	53	82	76
83	49	81	95	84	0	68	14	38	24	44	21
76	16	7	11	82	8	0	64	66	98	72	25
93	41	33	49	88	54	70	0	28	64	7	98
27	63	96	32	39	59	10	61	0	36	20	36
20	10	64	68	7	60	67	1	90	0	45	76
26	25	9	51	92	40	70	30	66	88	0	15
92	17	67	30	76	12	42	79	60	98	40	0
