10  4  1
4
	0	44	1	38	2	55	3	49
	0	17	1	100	2	79	3	89
	0	47	1	98	2	94	3	69
	0	64	1	26	2	97	3	65
	0	85	1	21	2	7	3	15
	0	82	1	14	2	11	3	5
	0	48	1	86	2	53	3	8
	0	51	1	41	2	77	3	44
	0	65	1	6	2	26	3	43
	0	30	1	11	2	37	3	18
SSD
M0
0	82	31	27	114	70	57	112	44	87
77	0	92	4	95	52	64	86	5	24
99	26	0	7	92	113	52	74	47	2
123	25	75	0	63	28	91	26	66	35
106	102	59	42	0	51	3	80	81	8
77	66	69	81	96	0	40	90	21	116
75	56	39	110	55	75	0	121	40	27
70	22	87	115	44	29	51	0	101	83
39	50	79	74	56	110	97	19	0	104
78	14	12	123	14	42	49	113	65	0
M1
0	13	60	66	29	30	28	6	54	111
121	0	96	111	35	58	100	19	63	24
64	62	0	74	68	89	84	81	4	1
4	102	13	0	71	75	64	75	77	56
2	94	1	4	0	47	31	108	79	52
105	45	4	123	69	0	84	113	3	35
120	90	105	64	2	13	0	118	58	72
107	20	88	102	28	84	31	0	34	123
97	67	29	73	121	117	69	27	0	100
69	21	84	98	56	107	60	9	100	0
M2
0	19	47	104	46	34	50	57	37	65
117	0	8	34	81	89	118	60	114	48
113	113	0	2	33	73	103	7	64	43
79	29	65	0	21	51	109	67	96	91
9	89	98	80	0	121	19	91	116	66
60	25	122	37	33	0	47	115	55	15
119	97	30	36	104	118	0	63	43	51
16	123	113	34	58	61	89	0	61	97
28	64	114	105	107	60	35	26	0	9
18	93	19	81	14	58	74	54	122	0
M3
0	14	3	85	39	67	123	75	57	8
65	0	14	83	104	65	21	106	72	18
24	95	0	50	72	36	68	73	101	62
120	77	23	0	26	92	91	124	43	86
90	41	20	98	0	5	107	72	31	9
53	65	16	46	59	0	78	38	28	100
36	82	81	13	116	102	0	111	33	115
103	117	64	80	78	78	88	0	55	21
42	55	80	65	49	103	102	53	0	81
1	108	116	110	104	97	37	114	32	0
