8  4  1
4
	0	29	1	71	2	76	3	31
	0	66	1	64	2	63	3	83
	0	73	1	99	2	88	3	79
	0	66	1	17	2	40	3	76
	0	19	1	51	2	85	3	56
	0	84	1	45	2	37	3	52
	0	62	1	25	2	26	3	83
	0	4	1	37	2	72	3	50
SSD
M0
0	6	6	5	9	6	7	4
9	0	8	5	5	2	4	9
1	7	0	2	5	1	2	9
9	3	1	0	9	3	9	7
4	1	2	6	0	2	8	1
2	1	4	8	5	0	5	1
5	3	1	6	6	8	0	5
1	7	3	4	1	8	5	0
M1
0	9	7	6	4	2	7	6
9	0	7	7	1	8	7	5
8	3	0	9	3	8	2	1
1	4	6	0	9	9	8	7
5	8	7	9	0	6	6	3
5	2	4	4	6	0	9	9
1	5	1	7	4	6	0	7
7	1	7	9	8	6	5	0
M2
0	5	3	2	2	5	3	4
6	0	6	5	7	9	4	6
4	8	0	6	7	8	3	4
9	8	5	0	9	7	2	6
8	1	1	9	0	3	8	5
9	3	6	8	3	0	3	2
6	3	3	5	6	8	0	4
5	7	4	8	3	5	2	0
M3
0	6	8	7	3	8	5	4
3	0	3	5	7	4	7	3
1	5	0	4	9	6	9	5
1	1	7	0	4	4	3	6
3	9	3	6	0	8	1	6
8	6	6	7	1	0	8	6
4	4	5	8	4	1	0	3
4	6	8	1	7	3	7	0
