10  5  1
5
	0	57	1	53	2	63	3	80	4	9
	0	66	1	64	2	37	3	20	4	94
	0	85	1	88	2	16	3	30	4	16
	0	95	1	32	2	44	3	34	4	62
	0	87	1	65	2	8	3	55	4	65
	0	97	1	86	2	79	3	4	4	98
	0	56	1	72	2	30	3	56	4	44
	0	40	1	83	2	51	3	98	4	76
	0	23	1	87	2	66	3	100	4	11
	0	36	1	80	2	33	3	5	4	17
SSD
M0
0	73	99	16	11	31	99	15	89	33
9	0	75	89	20	96	13	82	33	71
41	9	0	80	82	52	76	30	57	9
50	40	34	0	85	78	81	26	14	23
6	35	4	9	0	59	86	57	96	53
66	97	40	44	71	0	65	95	77	11
65	87	98	16	76	44	0	41	54	35
64	31	41	66	73	92	3	0	31	87
23	43	96	83	72	97	63	46	0	58
91	97	55	95	40	55	12	18	33	0
M1
0	89	28	21	24	95	26	64	96	20
28	0	96	73	29	25	4	13	45	54
87	84	0	66	33	30	35	38	20	89
77	43	5	0	50	67	30	50	15	50
93	29	94	94	0	76	38	70	41	62
82	99	30	64	54	0	8	99	50	50
81	55	43	14	58	58	0	87	86	81
79	87	1	51	18	36	52	0	7	90
97	46	11	28	29	87	33	30	0	25
64	32	87	39	56	6	57	26	46	0
M2
0	46	42	75	40	16	31	60	6	55
86	0	14	89	52	91	3	82	59	82
60	30	0	41	52	2	9	60	75	41
29	68	98	0	61	20	43	16	31	13
79	86	54	32	0	46	95	3	47	55
53	66	67	5	81	0	18	64	85	36
81	47	83	61	46	55	0	3	87	78
23	85	92	7	17	16	11	0	82	84
39	56	57	47	13	86	25	11	0	78
25	1	9	47	21	55	79	90	24	0
M3
0	27	40	14	84	66	34	52	13	92
27	0	93	70	66	10	46	61	19	25
86	52	0	69	10	60	41	35	47	27
50	23	45	0	64	16	40	2	75	99
70	21	69	43	0	7	83	96	34	36
89	71	77	9	30	0	13	63	49	52
72	86	83	26	46	68	0	94	23	82
68	24	69	34	98	94	40	0	9	76
5	89	33	71	28	47	18	46	0	33
25	97	82	73	14	84	41	42	55	0
M4
0	46	21	84	29	21	88	2	90	4
95	0	1	39	86	32	70	14	28	54
87	44	0	80	89	79	89	15	26	7
60	9	13	0	37	11	89	55	17	21
47	58	75	24	0	71	56	8	50	64
57	25	88	30	55	0	67	82	51	4
19	14	12	60	73	46	0	8	38	29
32	57	20	23	93	25	38	0	33	43
92	98	93	98	50	24	18	9	0	6
49	27	2	18	62	5	4	5	6	0
