12  2  1
2
	0	78	1	80
	0	12	1	100
	0	89	1	20
	0	30	1	9
	0	11	1	11
	0	58	1	70
	0	89	1	99
	0	96	1	100
	0	35	1	55
	0	76	1	11
	0	80	1	84
	0	5	1	19
SSD
M0
0	6	7	9	3	4	7	4	9	3	2	3
2	0	5	9	1	1	7	6	1	3	9	1
4	4	0	1	2	6	5	1	5	4	8	6
7	8	5	0	6	2	3	3	2	2	9	3
6	6	4	4	0	8	9	6	5	7	2	7
7	6	3	6	2	0	8	4	1	7	1	1
9	2	7	5	2	3	0	8	4	5	3	3
6	8	5	5	8	2	9	0	1	7	5	8
7	8	4	1	1	1	1	2	0	1	8	2
8	1	3	9	5	3	6	5	5	0	6	3
3	9	4	2	1	9	9	9	4	5	0	4
2	5	6	4	4	1	8	3	8	7	6	0
M1
0	2	8	5	5	1	4	2	9	4	2	6
1	0	7	4	9	5	1	6	3	7	8	2
7	2	0	3	2	5	1	1	9	4	5	8
1	3	9	0	1	2	9	8	3	2	3	7
3	1	2	5	0	1	2	3	3	2	8	5
8	1	5	4	5	0	2	7	5	2	4	4
7	4	4	2	1	8	0	8	9	5	3	6
4	4	6	3	7	6	9	0	5	7	4	4
9	5	6	7	2	8	6	3	0	4	9	3
4	8	7	7	3	4	6	2	3	0	4	8
8	9	9	1	8	8	4	7	7	6	0	8
6	5	3	1	6	9	8	7	5	1	7	0
