10  3  1
3
	0	72	1	19	2	52
	0	68	1	17	2	43
	0	35	1	48	2	100
	0	1	1	59	2	89
	0	24	1	49	2	12
	0	18	1	14	2	86
	0	89	1	10	2	38
	0	52	1	97	2	89
	0	28	1	68	2	28
	0	61	1	12	2	24
SSD
M0
0	26	105	121	105	57	95	44	75	112
109	0	90	83	31	34	94	98	99	118
90	45	0	79	67	63	91	1	94	4
81	83	5	0	35	31	72	56	119	110
18	99	76	86	0	104	47	100	94	12
118	64	24	68	108	0	119	71	20	38
59	57	108	17	27	6	0	81	121	85
13	23	25	58	90	69	20	0	80	76
82	109	88	114	30	106	8	98	0	84
107	40	27	7	94	7	101	7	103	0
M1
0	86	71	86	14	84	104	9	79	19
115	0	51	89	93	23	42	69	26	54
124	116	0	124	7	57	75	12	24	78
99	69	101	0	60	111	81	74	57	19
81	109	26	11	0	58	26	14	108	97
15	35	109	52	30	0	111	18	6	106
12	70	54	65	109	103	0	110	45	69
83	78	13	101	101	14	5	0	68	79
89	51	94	67	24	2	43	67	0	96
112	79	60	120	56	95	117	35	46	0
M2
0	66	96	67	32	14	93	58	93	103
105	0	76	64	122	15	2	64	21	19
1	45	0	108	65	6	78	19	115	76
60	73	90	0	53	6	122	9	71	22
56	122	44	100	0	98	124	99	112	45
22	39	81	105	81	0	102	66	77	9
42	34	72	63	116	1	0	78	83	60
124	44	83	78	86	40	63	0	99	24
21	5	50	24	60	20	50	12	0	3
62	102	99	103	87	7	40	29	29	0
