10  4  1
4
	0	85	1	16	2	55	3	19
	0	12	1	72	2	42	3	94
	0	69	1	43	2	41	3	17
	0	69	1	2	2	99	3	100
	0	56	1	49	2	73	3	41
	0	15	1	77	2	82	3	23
	0	26	1	77	2	92	3	43
	0	47	1	62	2	52	3	28
	0	26	1	45	2	71	3	17
	0	73	1	17	2	3	3	30
SSD
M0
0	22	49	43	29	13	29	25	14	6
13	0	38	18	4	31	49	28	16	12
33	33	0	29	26	47	19	24	7	48
46	32	3	0	29	18	21	17	6	37
48	25	47	15	0	29	33	20	40	39
49	45	41	29	15	0	30	42	39	22
43	7	11	14	16	41	0	25	3	19
45	27	28	15	45	42	24	0	25	9
23	33	19	36	4	19	48	15	0	29
34	18	31	4	29	14	47	15	12	0
M1
0	36	49	40	1	20	15	16	30	3
27	0	14	40	24	4	19	30	17	43
31	20	0	14	42	17	5	3	43	36
41	20	12	0	30	43	4	15	43	42
17	18	42	14	0	24	22	48	20	24
7	48	13	47	39	0	45	43	31	40
24	1	11	36	20	34	0	30	21	6
18	12	21	43	34	30	23	0	40	17
4	32	48	41	11	28	2	37	0	38
37	12	34	24	3	11	45	44	30	0
M2
0	49	15	27	44	41	14	1	37	36
39	0	14	24	22	21	41	21	33	17
34	25	0	18	30	17	39	37	46	4
47	18	4	0	26	10	42	23	49	7
45	30	8	25	0	14	26	9	39	29
49	11	18	36	39	0	3	10	44	38
7	37	21	40	15	21	0	13	35	1
23	27	29	1	31	26	36	0	20	30
7	21	39	16	31	25	4	13	0	10
32	34	42	29	28	31	11	1	33	0
M3
0	38	43	42	46	37	29	1	37	39
40	0	48	19	20	39	39	7	18	23
28	11	0	39	13	20	4	7	36	26
32	10	26	0	9	49	40	12	33	35
27	4	27	32	0	38	10	30	36	38
26	24	25	37	9	0	47	17	7	34
3	41	10	2	43	8	0	10	39	17
21	20	47	41	47	33	32	0	36	33
28	15	42	15	6	4	18	22	0	31
44	47	45	19	10	8	18	42	5	0
