12  2  1
2
	0	53	1	16
	0	50	1	7
	0	87	1	6
	0	13	1	32
	0	75	1	23
	0	99	1	95
	0	79	1	87
	0	88	1	25
	0	14	1	18
	0	35	1	19
	0	33	1	19
	0	59	1	50
SSD
M0
0	9	2	32	36	11	30	3	36	47	4	41
34	0	12	22	24	32	49	2	28	35	27	1
30	5	0	16	41	46	8	9	21	18	6	4
39	42	25	0	44	39	32	3	8	29	21	43
20	9	32	44	0	17	31	47	19	42	6	12
19	35	2	48	40	0	28	26	44	25	17	12
42	12	12	16	34	41	0	13	47	20	30	17
28	46	46	47	1	11	29	0	40	8	33	3
38	25	41	17	8	5	3	28	0	6	29	33
21	41	16	22	34	28	40	43	34	0	43	2
15	7	25	7	43	13	44	40	1	3	0	2
16	40	33	21	44	23	33	9	48	39	45	0
M1
0	26	23	18	16	18	11	42	33	31	8	24
19	0	16	40	42	28	43	16	30	15	7	46
10	22	0	34	38	21	33	42	19	8	35	24
6	7	22	0	5	27	16	44	3	30	43	3
12	37	30	49	0	44	32	46	38	38	12	8
7	2	39	46	1	0	3	38	8	10	14	14
30	39	12	33	12	20	0	24	13	28	4	36
27	48	10	17	18	36	22	0	35	24	45	48
23	5	34	30	12	43	31	46	0	37	31	43
4	17	37	25	4	1	4	20	43	0	39	34
14	10	1	33	45	16	40	16	27	45	0	37
1	7	43	24	21	44	39	4	19	9	4	0
