150  25  1
25
	0	10	1	93	2	77	3	23	4	35	5	52	6	7	7	86	8	87	9	81	10	25	11	12	12	14	13	25	14	77	15	97	16	48	17	5	18	56	19	88	20	76	21	86	22	8	23	60	24	69
	0	53	1	50	2	68	3	67	4	24	5	85	6	18	7	97	8	94	9	52	10	62	11	81	12	83	13	34	14	14	15	79	16	44	17	1	18	37	19	31	20	36	21	76	22	43	23	34	24	92
	0	48	1	9	2	53	3	11	4	60	5	13	6	42	7	77	8	57	9	22	10	45	11	70	12	72	13	6	14	77	15	24	16	76	17	45	18	33	19	53	20	31	21	56	22	58	23	38	24	7
	0	71	1	72	2	68	3	68	4	22	5	48	6	49	7	36	8	24	9	76	10	46	11	77	12	73	13	66	14	18	15	67	16	72	17	75	18	49	19	57	20	80	21	46	22	1	23	16	24	40
	0	16	1	31	2	31	3	12	4	16	5	58	6	2	7	44	8	78	9	59	10	45	11	40	12	15	13	36	14	9	15	14	16	36	17	92	18	51	19	42	20	37	21	91	22	38	23	36	24	41
	0	9	1	70	2	23	3	9	4	78	5	33	6	92	7	39	8	1	9	36	10	36	11	3	12	88	13	90	14	14	15	23	16	17	17	22	18	7	19	67	20	54	21	50	22	37	23	10	24	64
	0	46	1	73	2	6	3	99	4	72	5	60	6	56	7	61	8	61	9	20	10	77	11	49	12	84	13	21	14	94	15	60	16	21	17	30	18	24	19	100	20	21	21	65	22	12	23	11	24	34
	0	34	1	45	2	40	3	39	4	25	5	56	6	90	7	96	8	72	9	86	10	33	11	14	12	17	13	70	14	82	15	99	16	57	17	68	18	47	19	20	20	26	21	57	22	18	23	28	24	50
	0	45	1	54	2	88	3	6	4	85	5	73	6	36	7	32	8	96	9	72	10	50	11	91	12	16	13	15	14	4	15	93	16	44	17	74	18	58	19	5	20	61	21	13	22	74	23	23	24	9
	0	45	1	89	2	79	3	84	4	2	5	71	6	3	7	88	8	2	9	33	10	75	11	15	12	3	13	3	14	15	15	77	16	67	17	54	18	22	19	12	20	96	21	44	22	46	23	8	24	92
	0	40	1	49	2	45	3	59	4	97	5	6	6	35	7	53	8	34	9	31	10	16	11	51	12	35	13	48	14	34	15	84	16	39	17	35	18	5	19	60	20	30	21	99	22	50	23	79	24	15
	0	81	1	51	2	4	3	61	4	89	5	62	6	47	7	44	8	1	9	67	10	87	11	98	12	98	13	89	14	22	15	92	16	10	17	76	18	17	19	73	20	96	21	22	22	27	23	39	24	77
	0	93	1	71	2	34	3	100	4	88	5	4	6	94	7	9	8	24	9	24	10	69	11	34	12	47	13	86	14	98	15	40	16	6	17	31	18	28	19	91	20	21	21	39	22	97	23	19	24	71
	0	69	1	12	2	6	3	46	4	50	5	6	6	16	7	51	8	25	9	50	10	37	11	69	12	75	13	47	14	23	15	3	16	56	17	53	18	42	19	64	20	47	21	75	22	69	23	73	24	88
	0	60	1	79	2	88	3	35	4	78	5	39	6	88	7	88	8	46	9	94	10	61	11	59	12	63	13	96	14	81	15	78	16	35	17	29	18	80	19	65	20	26	21	16	22	43	23	13	24	69
	0	29	1	71	2	56	3	94	4	21	5	15	6	18	7	83	8	58	9	58	10	75	11	57	12	26	13	1	14	69	15	41	16	23	17	78	18	49	19	76	20	87	21	19	22	45	23	65	24	98
	0	18	1	86	2	77	3	58	4	82	5	24	6	42	7	58	8	83	9	28	10	20	11	53	12	7	13	46	14	11	15	26	16	4	17	67	18	55	19	14	20	62	21	23	22	32	23	11	24	68
	0	7	1	57	2	85	3	34	4	9	5	39	6	67	7	83	8	88	9	41	10	97	11	40	12	30	13	68	14	49	15	73	16	68	17	60	18	51	19	61	20	62	21	75	22	81	23	7	24	56
	0	85	1	12	2	9	3	72	4	26	5	24	6	57	7	5	8	62	9	13	10	28	11	17	12	73	13	60	14	87	15	62	16	56	17	55	18	22	19	86	20	14	21	69	22	72	23	69	24	72
	0	24	1	19	2	17	3	29	4	23	5	57	6	25	7	59	8	8	9	63	10	56	11	98	12	84	13	30	14	7	15	95	16	20	17	35	18	77	19	5	20	4	21	47	22	36	23	54	24	32
	0	14	1	62	2	15	3	38	4	71	5	13	6	53	7	12	8	58	9	30	10	44	11	54	12	51	13	100	14	79	15	64	16	26	17	25	18	96	19	60	20	31	21	65	22	2	23	82	24	23
	0	65	1	93	2	27	3	91	4	79	5	64	6	5	7	85	8	43	9	80	10	29	11	15	12	72	13	50	14	77	15	86	16	81	17	15	18	79	19	93	20	41	21	49	22	19	23	84	24	45
	0	36	1	75	2	60	3	19	4	78	5	2	6	92	7	19	8	15	9	58	10	52	11	98	12	7	13	26	14	87	15	26	16	84	17	65	18	8	19	8	20	54	21	12	22	45	23	15	24	54
	0	1	1	98	2	52	3	62	4	91	5	5	6	97	7	7	8	4	9	75	10	1	11	59	12	9	13	75	14	40	15	70	16	27	17	71	18	39	19	3	20	25	21	56	22	23	23	76	24	21
	0	15	1	68	2	100	3	33	4	8	5	43	6	96	7	28	8	85	9	72	10	9	11	72	12	41	13	74	14	65	15	72	16	93	17	29	18	30	19	58	20	37	21	95	22	78	23	67	24	98
	0	87	1	65	2	8	3	8	4	61	5	73	6	24	7	54	8	93	9	69	10	84	11	84	12	36	13	95	14	68	15	83	16	82	17	79	18	31	19	26	20	85	21	39	22	56	23	88	24	11
	0	20	1	31	2	77	3	15	4	77	5	12	6	91	7	66	8	3	9	57	10	45	11	79	12	63	13	51	14	4	15	10	16	89	17	35	18	12	19	33	20	24	21	30	22	28	23	99	24	51
	0	14	1	76	2	51	3	26	4	87	5	92	6	45	7	3	8	39	9	27	10	93	11	27	12	97	13	15	14	40	15	20	16	33	17	50	18	31	19	6	20	33	21	100	22	36	23	31	24	85
	0	65	1	35	2	80	3	26	4	64	5	83	6	3	7	44	8	92	9	10	10	96	11	43	12	95	13	17	14	99	15	15	16	50	17	88	18	7	19	60	20	43	21	11	22	16	23	69	24	88
	0	86	1	29	2	50	3	37	4	77	5	12	6	56	7	49	8	8	9	77	10	69	11	44	12	30	13	8	14	19	15	56	16	10	17	88	18	57	19	45	20	4	21	72	22	21	23	44	24	24
	0	19	1	40	2	55	3	21	4	86	5	80	6	10	7	27	8	31	9	35	10	66	11	28	12	95	13	99	14	1	15	81	16	49	17	73	18	26	19	77	20	32	21	15	22	33	23	18	24	9
	0	13	1	46	2	68	3	32	4	47	5	38	6	85	7	83	8	76	9	40	10	50	11	21	12	53	13	46	14	48	15	83	16	73	17	96	18	73	19	88	20	89	21	94	22	47	23	54	24	54
	0	79	1	97	2	40	3	84	4	72	5	10	6	41	7	46	8	62	9	64	10	36	11	7	12	96	13	24	14	39	15	10	16	94	17	18	18	6	19	54	20	11	21	62	22	23	23	100	24	94
	0	84	1	43	2	32	3	31	4	65	5	67	6	30	7	77	8	6	9	88	10	55	11	4	12	79	13	33	14	42	15	14	16	35	17	84	18	43	19	12	20	55	21	49	22	85	23	23	24	84
	0	22	1	25	2	3	3	92	4	62	5	3	6	86	7	25	8	60	9	56	10	49	11	56	12	85	13	20	14	4	15	56	16	31	17	34	18	42	19	33	20	5	21	40	22	82	23	12	24	22
	0	22	1	15	2	56	3	93	4	48	5	37	6	45	7	45	8	84	9	2	10	78	11	81	12	21	13	53	14	47	15	83	16	18	17	18	18	6	19	23	20	44	21	51	22	40	23	17	24	1
	0	83	1	91	2	48	3	29	4	100	5	17	6	41	7	41	8	66	9	70	10	75	11	43	12	57	13	38	14	46	15	27	16	70	17	71	18	28	19	45	20	38	21	89	22	99	23	1	24	40
	0	65	1	20	2	26	3	17	4	89	5	91	6	16	7	6	8	89	9	22	10	51	11	65	12	58	13	79	14	19	15	59	16	6	17	16	18	19	19	11	20	39	21	93	22	26	23	55	24	38
	0	27	1	17	2	37	3	82	4	44	5	14	6	51	7	47	8	32	9	88	10	8	11	74	12	93	13	13	14	74	15	74	16	58	17	99	18	28	19	35	20	17	21	5	22	20	23	32	24	59
	0	26	1	33	2	63	3	48	4	28	5	83	6	60	7	67	8	31	9	7	10	44	11	97	12	95	13	18	14	30	15	36	16	55	17	38	18	4	19	56	20	5	21	32	22	10	23	58	24	18
	0	100	1	36	2	83	3	73	4	9	5	85	6	65	7	15	8	67	9	64	10	68	11	58	12	68	13	32	14	11	15	31	16	62	17	81	18	84	19	4	20	43	21	56	22	31	23	56	24	30
	0	27	1	11	2	78	3	7	4	74	5	94	6	3	7	48	8	37	9	49	10	24	11	19	12	63	13	19	14	38	15	65	16	35	17	6	18	18	19	2	20	63	21	90	22	16	23	75	24	91
	0	75	1	32	2	59	3	31	4	35	5	19	6	14	7	32	8	84	9	97	10	11	11	56	12	7	13	2	14	98	15	6	16	33	17	86	18	74	19	30	20	24	21	50	22	85	23	8	24	10
	0	86	1	64	2	76	3	6	4	33	5	74	6	60	7	85	8	94	9	33	10	25	11	87	12	72	13	27	14	44	15	95	16	5	17	36	18	61	19	10	20	15	21	33	22	97	23	100	24	12
	0	32	1	13	2	3	3	7	4	94	5	54	6	23	7	16	8	13	9	7	10	32	11	82	12	47	13	62	14	75	15	33	16	64	17	73	18	45	19	49	20	16	21	30	22	60	23	18	24	60
	0	9	1	86	2	91	3	95	4	54	5	56	6	84	7	85	8	3	9	100	10	65	11	66	12	84	13	84	14	39	15	91	16	8	17	11	18	15	19	39	20	61	21	52	22	18	23	84	24	72
	0	88	1	83	2	33	3	94	4	91	5	31	6	40	7	33	8	88	9	34	10	84	11	10	12	57	13	8	14	55	15	56	16	80	17	85	18	84	19	47	20	27	21	62	22	25	23	44	24	56
