8  4  1
4
	0	46	1	75	2	56	3	1
	0	67	1	62	2	76	3	48
	0	19	1	63	2	19	3	74
	0	33	1	62	2	58	3	15
	0	68	1	94	2	46	3	70
	0	27	1	35	2	34	3	40
	0	21	1	44	2	87	3	81
	0	69	1	66	2	94	3	21
SSD
M0
0	33	22	106	42	111	6	16
88	0	13	47	45	124	28	76
39	120	0	79	118	32	116	49
75	6	98	0	86	63	71	112
12	58	61	82	0	57	1	65
48	114	57	69	88	0	50	110
47	115	75	114	113	90	0	42
100	11	45	75	120	103	29	0
M1
0	117	122	100	31	112	107	101
86	0	63	121	15	35	33	110
124	85	0	2	19	27	96	81
97	57	24	0	66	86	91	29
10	97	32	118	0	118	8	64
1	89	22	39	104	0	120	25
18	114	36	59	16	45	0	56
14	38	8	107	8	29	22	0
M2
0	9	22	113	73	106	63	73
84	0	31	109	14	71	54	44
80	80	0	58	25	8	120	22
67	39	122	0	99	69	66	75
7	39	91	60	0	106	27	40
27	95	98	101	82	0	120	50
57	77	39	123	79	85	0	87
111	34	106	117	62	80	38	0
M3
0	89	22	29	54	51	83	79
115	0	111	20	73	85	62	46
74	83	0	100	67	107	12	114
38	41	66	0	58	71	19	95
53	119	110	75	0	56	69	24
109	50	118	104	45	0	32	95
38	39	70	19	41	122	0	5
8	12	25	18	24	121	98	0
