12  4  1
4
	0	68	1	9	2	94	3	70
	0	95	1	89	2	39	3	78
	0	78	1	3	2	98	3	1
	0	100	1	15	2	15	3	39
	0	9	1	13	2	67	3	29
	0	58	1	38	2	88	3	97
	0	49	1	14	2	37	3	78
	0	60	1	95	2	9	3	51
	0	53	1	40	2	11	3	71
	0	3	1	71	2	36	3	25
	0	98	1	81	2	13	3	30
	0	86	1	99	2	11	3	46
SSD
M0
0	98	34	40	103	51	9	22	29	27	95	58
94	0	119	37	23	56	52	115	31	110	79	85
91	90	0	31	29	12	82	88	17	53	50	52
91	109	51	0	12	25	83	86	116	44	44	99
32	51	37	102	0	111	90	58	22	46	19	4
27	72	80	54	19	0	97	18	92	101	100	1
84	14	109	51	61	48	0	83	52	68	107	19
111	53	119	71	29	102	35	0	79	72	61	34
66	31	16	15	80	25	112	37	0	105	122	2
96	105	61	60	106	5	48	1	20	0	76	3
97	29	17	33	44	84	85	73	6	118	0	33
23	77	20	23	19	119	60	65	114	17	124	0
M1
0	113	48	21	20	27	70	21	24	118	86	94
3	0	44	7	2	75	74	114	43	101	62	54
102	19	0	78	58	19	124	112	62	29	20	100
19	100	109	0	122	18	112	87	98	57	118	88
9	27	93	8	0	34	58	88	117	66	112	9
28	64	33	118	62	0	13	95	58	50	13	3
40	14	83	28	66	88	0	13	63	21	89	28
91	52	104	56	33	25	119	0	32	47	23	96
91	37	1	81	44	21	117	77	0	25	42	47
57	25	99	105	62	22	82	54	59	0	100	1
108	57	85	62	70	119	16	66	51	58	0	59
120	23	18	117	68	89	61	40	74	40	7	0
M2
0	10	89	9	77	78	48	118	51	112	103	109
28	0	45	59	31	73	23	117	59	30	35	39
68	83	0	30	15	100	56	64	54	24	66	47
93	113	109	0	51	99	17	122	83	44	24	26
87	81	51	122	0	6	6	65	36	1	1	46
117	86	65	21	87	0	83	78	95	7	94	69
61	45	98	79	76	83	0	43	19	61	30	92
77	112	102	112	27	23	9	0	105	46	14	87
103	93	90	25	59	12	60	35	0	55	83	50
51	46	37	24	119	31	23	54	114	0	45	16
37	34	66	84	66	40	39	45	56	85	0	32
25	44	85	61	110	64	51	32	67	88	80	0
M3
0	12	100	114	44	96	98	75	77	32	6	105
5	0	35	69	10	5	32	73	34	81	81	83
108	81	0	8	27	91	18	72	59	112	116	26
104	1	46	0	48	87	70	57	120	49	66	40
10	110	100	58	0	105	36	80	48	97	42	7
47	49	50	87	87	0	48	87	116	52	37	87
111	69	80	6	101	43	0	103	41	1	107	55
70	19	18	72	42	107	84	0	59	96	79	108
62	117	85	100	28	40	27	64	0	36	44	27
55	21	43	101	116	6	19	81	110	0	55	50
122	107	37	33	50	42	83	117	38	117	0	30
55	83	90	26	41	75	111	52	47	100	75	0
