12  2  1
2
	0	49	1	6
	0	97	1	81
	0	100	1	67
	0	45	1	7
	0	65	1	63
	0	93	1	62
	0	96	1	61
	0	45	1	5
	0	78	1	83
	0	100	1	29
	0	5	1	23
	0	11	1	9
SSD
M0
0	62	67	91	1	87	24	64	68	21	91	72
5	0	69	96	94	70	43	97	30	82	41	32
41	15	0	93	43	80	93	88	31	42	1	36
1	90	25	0	55	9	81	13	83	26	78	15
36	66	3	26	0	81	68	2	73	97	2	10
98	25	49	24	18	0	38	92	49	90	99	87
58	6	68	25	76	71	0	64	88	2	78	35
83	96	48	56	82	38	16	0	66	1	89	88
30	26	37	86	55	49	20	56	0	32	56	22
14	65	8	23	55	1	98	22	43	0	81	71
74	68	96	37	13	18	77	22	41	21	0	73
37	26	56	23	54	13	29	69	23	53	46	0
M1
0	21	59	16	73	35	14	19	31	77	64	6
66	0	94	20	45	15	94	24	44	32	29	84
89	65	0	7	75	57	88	5	92	68	27	40
46	69	40	0	22	31	62	41	4	14	28	73
95	5	99	69	0	15	30	98	60	76	9	22
24	57	96	51	67	0	89	62	31	6	60	96
20	69	18	86	22	49	0	26	83	51	73	7
57	87	69	69	27	25	47	0	5	92	14	21
5	14	64	51	34	14	49	59	0	54	6	23
77	93	56	59	7	92	52	55	3	0	91	31
64	30	19	65	64	34	11	53	51	24	0	64
36	36	74	4	23	75	90	25	29	54	81	0
