8  5  1
5
	0	93	1	49	2	7	3	16	4	84
	0	95	1	39	2	82	3	81	4	30
	0	84	1	55	2	17	3	49	4	46
	0	90	1	65	2	46	3	33	4	91
	0	72	1	13	2	51	3	79	4	75
	0	30	1	35	2	3	3	72	4	32
	0	92	1	34	2	50	3	87	4	86
	0	43	1	13	2	34	3	94	4	65
SSD
M0
0	22	18	6	44	4	40	47
16	0	34	5	28	46	37	33
28	38	0	30	3	30	26	19
38	23	34	0	43	1	2	34
40	49	6	23	0	40	9	24
18	7	48	14	36	0	48	24
29	4	40	18	14	47	0	10
13	42	45	48	32	11	5	0
M1
0	37	36	29	21	7	25	44
16	0	4	43	20	30	12	41
23	38	0	26	43	30	48	41
9	9	20	0	35	11	27	36
39	43	29	47	0	44	13	26
42	10	32	43	39	0	46	21
37	22	29	42	39	3	0	19
47	42	48	27	8	24	34	0
M2
0	45	6	27	33	23	49	8
31	0	7	9	38	49	43	15
21	47	0	36	37	43	2	37
7	35	12	0	33	38	23	11
26	26	9	45	0	7	4	9
40	49	9	36	26	0	22	26
10	30	44	26	29	20	0	15
31	30	39	30	23	43	1	0
M3
0	30	38	27	31	8	32	44
33	0	17	4	11	19	31	14
17	6	0	38	34	31	12	42
23	5	14	0	7	36	9	18
17	11	6	2	0	25	39	9
42	33	1	48	5	0	48	47
45	47	49	37	9	39	0	11
21	42	10	5	22	20	10	0
M4
0	13	31	16	34	25	23	27
1	0	35	3	17	17	6	13
24	40	0	8	25	47	17	3
34	33	2	0	47	45	30	27
43	45	34	15	0	15	38	10
47	46	41	21	34	0	34	10
1	14	19	7	8	1	0	26
19	23	31	5	42	22	16	0
