12  5  1
5
	0	31	1	81	2	45	3	11	4	95
	0	34	1	80	2	30	3	29	4	34
	0	2	1	86	2	13	3	75	4	47
	0	23	1	69	2	13	3	15	4	95
	0	50	1	38	2	12	3	75	4	47
	0	10	1	71	2	86	3	87	4	82
	0	15	1	14	2	33	3	8	4	99
	0	83	1	6	2	91	3	68	4	8
	0	1	1	58	2	97	3	63	4	57
	0	40	1	5	2	19	3	99	4	96
	0	59	1	41	2	73	3	22	4	16
	0	60	1	41	2	23	3	64	4	48
SSD
M0
0	9	4	6	6	4	5	6	4	6	2	4
5	0	4	6	2	6	6	5	4	9	6	2
8	3	0	3	8	7	6	6	8	7	3	4
8	5	1	0	3	8	4	6	7	6	8	6
3	1	6	5	0	6	2	7	8	7	9	1
5	9	9	3	8	0	9	8	1	7	9	4
6	5	1	4	4	1	0	5	6	4	3	2
5	8	7	2	1	8	1	0	6	2	7	9
4	4	8	3	1	8	1	5	0	7	8	9
9	7	7	6	3	8	9	3	7	0	1	4
7	6	4	7	4	1	6	7	8	1	0	3
1	1	9	7	6	6	3	2	7	6	4	0
M1
0	5	9	9	4	3	4	3	5	4	8	6
3	0	5	1	3	9	1	2	8	2	9	2
6	6	0	7	4	1	5	8	9	9	1	5
3	4	4	0	5	8	1	2	5	2	4	3
3	7	9	1	0	5	4	7	4	4	1	6
6	2	8	2	4	0	9	5	4	9	1	8
8	7	7	4	8	3	0	9	4	4	6	5
2	6	9	6	5	6	4	0	8	9	8	6
9	9	3	8	9	5	7	1	0	5	5	1
1	2	3	6	2	3	6	3	2	0	7	2
8	7	9	2	5	8	9	4	9	1	0	4
2	2	6	5	1	1	6	3	1	8	6	0
M2
0	7	8	1	6	3	6	4	3	5	3	6
9	0	3	5	4	2	5	3	3	7	5	4
9	2	0	6	9	3	8	9	4	8	3	4
6	6	1	0	4	2	2	8	8	8	7	8
3	9	4	5	0	9	2	7	8	6	6	3
8	8	3	9	6	0	1	8	8	9	8	3
3	2	7	8	8	4	0	9	7	5	8	1
2	2	6	5	2	1	4	0	8	7	1	5
6	1	6	3	3	2	4	1	0	4	5	1
5	8	3	9	4	4	4	3	5	0	4	4
7	2	5	4	6	6	1	4	1	1	0	3
9	9	1	4	5	1	8	4	3	2	7	0
M3
0	9	8	4	9	3	1	7	2	4	3	8
7	0	7	1	6	5	4	2	2	9	9	1
9	9	0	3	4	4	4	1	6	1	3	9
8	8	1	0	9	4	7	3	2	7	3	4
2	5	7	3	0	6	7	8	6	5	3	7
4	7	8	9	5	0	3	8	4	1	2	5
1	4	8	9	1	3	0	9	3	7	1	3
3	5	1	2	4	8	1	0	8	1	7	4
8	1	2	9	8	3	9	6	0	5	9	5
4	8	6	2	7	1	4	8	5	0	6	2
1	1	1	4	7	2	4	7	5	3	0	6
8	4	8	4	3	1	7	5	2	8	4	0
M4
0	5	3	5	9	7	5	3	2	5	8	5
4	0	8	1	1	5	8	8	7	4	2	1
9	4	0	5	6	6	8	3	9	5	2	2
3	5	6	0	5	9	7	3	9	3	4	4
7	3	4	5	0	1	8	6	9	8	5	1
4	3	9	5	9	0	5	3	2	7	8	5
1	3	7	8	5	9	0	1	6	8	1	3
3	2	3	6	9	2	1	0	8	8	3	7
9	3	9	6	5	6	1	4	0	7	6	3
4	2	3	2	9	4	9	2	8	0	8	6
6	7	9	7	8	3	5	5	5	5	0	3
6	1	6	9	5	7	6	5	9	4	5	0
