8  3  1
3
	0	100	1	84	2	49
	0	35	1	75	2	57
	0	8	1	67	2	23
	0	46	1	93	2	63
	0	64	1	3	2	82
	0	14	1	84	2	3
	0	91	1	41	2	72
	0	73	1	93	2	60
SSD
M0
0	34	14	41	46	44	3	46
3	0	16	28	33	21	7	42
19	37	0	27	38	35	6	21
23	36	47	0	13	41	41	13
5	7	39	36	0	38	34	40
17	21	13	11	49	0	10	49
16	8	26	39	29	17	0	21
11	40	8	34	34	25	7	0
M1
0	6	22	7	32	41	24	18
28	0	17	27	4	16	19	35
2	43	0	8	10	27	25	27
36	10	23	0	42	8	39	41
34	14	38	15	0	12	18	10
33	8	20	38	7	0	21	19
8	40	22	1	18	1	0	40
29	21	9	30	6	24	32	0
M2
0	20	39	30	24	47	22	18
2	0	26	24	15	7	8	35
41	48	0	32	31	1	3	29
24	20	38	0	42	2	47	31
47	29	18	46	0	12	13	37
35	21	48	18	47	0	46	4
34	33	38	16	5	8	0	10
29	3	26	4	1	29	27	0
