8  3  1
3
	0	87	1	47	2	11
	0	58	1	83	2	30
	0	23	1	56	2	69
	0	99	1	39	2	34
	0	17	1	60	2	72
	0	94	1	93	2	86
	0	98	1	95	2	96
	0	40	1	32	2	20
SSD
M0
0	13	12	43	11	27	33	47
3	0	7	31	11	27	10	15
46	37	0	46	12	20	19	30
30	7	18	0	13	1	1	41
33	15	6	10	0	37	8	24
12	32	8	1	7	0	3	13
34	45	28	2	10	3	0	7
45	13	40	45	32	40	26	0
M1
0	48	2	41	21	39	38	1
11	0	25	29	43	29	10	10
13	31	0	43	47	29	23	36
47	3	43	0	1	44	24	27
28	18	43	17	0	31	48	37
31	40	28	32	29	0	13	31
27	2	3	24	7	13	0	45
38	48	39	16	30	9	4	0
M2
0	43	1	49	38	17	4	31
37	0	41	16	1	8	2	26
13	12	0	17	15	21	34	21
19	16	36	0	30	8	41	8
42	34	48	3	0	28	1	12
46	17	34	31	36	0	14	47
42	21	28	36	45	27	0	32
26	45	41	41	43	34	38	0
