10  2  1
2
	0	38	1	62
	0	90	1	40
	0	7	1	14
	0	30	1	97
	0	67	1	2
	0	86	1	3
	0	5	1	83
	0	10	1	2
	0	84	1	100
	0	59	1	34
SSD
M0
0	17	34	48	5	49	13	42	45	36
9	0	33	37	31	41	40	13	46	8
12	5	0	8	37	9	8	35	20	15
42	38	10	0	44	36	44	47	2	10
29	14	48	43	0	7	40	49	4	6
12	39	29	30	11	0	35	10	46	17
28	18	15	30	8	16	0	47	17	15
41	23	5	3	25	30	21	0	38	6
20	18	41	24	37	37	11	32	0	30
16	29	49	26	30	48	36	8	16	0
M1
0	39	19	40	48	31	16	25	32	36
49	0	40	45	20	42	25	48	42	41
49	9	0	47	5	38	7	47	11	23
37	14	5	0	18	24	49	22	19	32
12	10	38	40	0	49	33	3	20	1
3	11	49	25	31	0	47	10	14	38
16	46	3	30	20	19	0	17	5	44
12	14	23	14	34	43	35	0	18	23
48	26	13	46	32	23	8	42	0	44
38	12	19	47	39	35	30	20	48	0
