8  4  1
4
	0	29	1	4	2	55	3	56
	0	25	1	55	2	14	3	79
	0	61	1	71	2	43	3	83
	0	11	1	73	2	98	3	26
	0	38	1	5	2	85	3	61
	0	26	1	53	2	97	3	6
	0	74	1	7	2	61	3	21
	0	16	1	93	2	66	3	50
SSD
M0
0	8	8	2	2	1	3	3
8	0	1	3	3	1	1	4
3	8	0	7	8	3	7	3
8	2	9	0	3	5	6	5
8	3	8	9	0	7	1	4
9	9	7	5	1	0	6	8
8	5	5	2	1	9	0	1
8	3	8	1	2	7	6	0
M1
0	5	7	3	8	1	2	6
8	0	9	1	5	5	1	2
4	4	0	6	7	7	9	9
7	1	9	0	6	7	2	6
1	3	8	8	0	9	6	2
9	9	5	2	3	0	6	3
2	3	2	5	1	8	0	1
6	7	5	6	4	1	1	0
M2
0	8	4	2	5	1	3	2
8	0	5	5	1	7	9	6
5	3	0	8	8	6	5	9
4	4	4	0	5	6	3	4
6	4	1	7	0	1	5	4
9	2	1	3	4	0	8	2
4	4	8	7	9	9	0	8
2	6	9	9	7	9	1	0
M3
0	2	9	2	1	7	2	1
2	0	8	8	1	9	7	2
3	7	0	2	8	9	3	7
6	2	3	0	8	1	1	4
4	8	1	8	0	8	7	8
5	1	1	7	7	0	6	6
2	3	6	7	2	7	0	3
7	9	1	8	4	7	4	0
