8  4  1
4
	0	12	1	4	2	11	3	63
	0	35	1	34	2	2	3	35
	0	70	1	32	2	67	3	47
	0	8	1	94	2	39	3	39
	0	10	1	63	2	7	3	89
	0	95	1	92	2	13	3	40
	0	80	1	62	2	33	3	22
	0	50	1	63	2	75	3	46
SSD
M0
0	34	24	31	24	27	17	44
2	0	36	42	43	16	14	10
2	38	0	37	14	9	6	22
35	8	16	0	37	14	5	4
2	42	48	12	0	18	47	28
19	11	32	15	1	0	36	7
42	27	25	22	46	49	0	30
8	7	31	21	33	25	27	0
M1
0	41	4	4	32	14	5	5
12	0	6	33	1	48	17	37
37	48	0	8	33	5	45	21
21	33	16	0	46	44	11	9
29	31	12	41	0	25	37	36
28	15	9	2	25	0	1	13
46	31	41	16	20	8	0	49
43	26	21	3	25	49	3	0
M2
0	3	30	32	14	23	27	7
20	0	40	42	47	38	25	27
45	4	0	8	37	17	27	16
8	5	16	0	42	3	27	19
35	36	46	25	0	21	37	31
12	19	29	34	49	0	20	46
6	20	33	15	5	1	0	38
26	5	30	18	11	22	34	0
M3
0	43	20	48	17	2	36	32
49	0	26	8	15	6	26	47
3	43	0	22	18	3	45	41
8	6	21	0	7	20	4	26
14	27	35	3	0	40	49	6
6	3	41	27	42	0	44	5
35	37	45	5	7	41	0	37
20	49	1	21	25	34	18	0
