10  5  1
5
	0	80	1	39	2	99	3	45	4	80
	0	16	1	46	2	100	3	45	4	80
	0	2	1	67	2	18	3	48	4	16
	0	90	1	56	2	67	3	54	4	90
	0	44	1	28	2	33	3	62	4	10
	0	39	1	95	2	45	3	36	4	94
	0	67	1	62	2	92	3	94	4	25
	0	39	1	66	2	78	3	51	4	27
	0	45	1	65	2	54	3	10	4	68
	0	43	1	96	2	63	3	78	4	38
SSD
M0
0	43	107	33	63	109	49	3	51	90
63	0	11	7	85	93	121	99	30	17
30	54	0	114	51	15	41	85	109	12
96	85	87	0	116	8	85	98	66	11
108	78	62	46	0	6	84	57	100	22
13	51	72	121	16	0	80	123	120	22
7	25	10	66	109	9	0	115	44	17
83	20	16	48	13	70	119	0	66	84
109	27	84	82	57	72	63	7	0	23
42	68	29	47	71	22	31	69	71	0
M1
0	64	29	26	74	39	35	13	106	68
64	0	81	33	57	50	51	52	6	62
95	101	0	46	18	34	30	25	101	42
107	92	13	0	18	68	77	74	1	26
31	17	65	56	0	39	23	36	88	119
29	4	73	118	72	0	40	28	117	110
46	101	55	37	58	75	0	40	5	11
2	104	106	95	92	68	74	0	20	114
68	107	12	90	1	66	39	4	0	104
72	34	123	121	59	37	72	85	13	0
M2
0	107	74	103	120	103	68	116	15	106
63	0	77	22	53	96	88	22	16	123
116	33	0	9	11	31	65	93	6	8
30	74	69	0	116	73	8	112	61	55
124	92	89	111	0	78	71	91	66	58
5	103	82	111	58	0	48	8	35	13
98	107	99	14	78	82	0	61	36	92
119	7	109	110	83	56	25	0	12	6
46	97	120	55	13	34	64	90	0	47
46	43	25	18	54	19	53	57	81	0
M3
0	113	42	114	102	32	41	37	14	112
58	0	29	67	6	106	42	93	29	106
110	66	0	119	86	124	23	15	70	8
58	15	54	0	85	114	124	4	65	90
27	89	83	60	0	93	39	75	49	79
123	90	104	34	103	0	6	49	114	94
78	84	42	88	80	74	0	64	61	52
112	98	78	79	12	114	2	0	67	15
122	41	1	53	123	62	85	24	0	80
74	67	118	91	1	73	105	120	101	0
M4
0	86	29	36	74	67	48	1	21	39
65	0	30	124	87	53	59	34	13	37
41	104	0	40	89	94	61	123	101	42
53	84	122	0	36	90	27	98	53	19
107	112	28	102	0	37	17	81	44	52
9	55	67	95	86	0	117	103	86	10
103	2	96	13	28	110	0	14	79	116
110	54	90	1	115	24	93	0	102	113
5	69	24	80	50	121	50	20	0	6
39	25	89	101	89	114	100	115	59	0
