10  4  1
4
	0	9	1	29	2	55	3	85
	0	6	1	28	2	90	3	63
	0	65	1	68	2	95	3	39
	0	98	1	38	2	75	3	1
	0	73	1	12	2	95	3	22
	0	59	1	28	2	65	3	39
	0	65	1	80	2	3	3	49
	0	34	1	30	2	78	3	65
	0	14	1	53	2	35	3	47
	0	18	1	71	2	64	3	93
SSD
M0
0	39	52	67	38	97	56	15	29	27
77	0	19	35	18	5	56	44	92	96
12	39	0	75	49	31	52	67	96	9
49	56	82	0	46	91	20	83	41	72
93	69	19	21	0	13	47	5	42	61
9	90	9	77	78	0	54	42	96	52
32	41	37	39	61	42	0	58	82	22
30	48	94	66	29	11	46	0	10	30
76	96	8	54	42	40	63	54	0	12
28	28	83	15	62	90	11	99	1	0
M1
0	68	50	43	4	48	30	18	8	40
22	0	8	15	32	8	74	36	78	62
96	17	0	41	54	47	35	76	16	79
67	33	40	0	39	35	4	78	13	94
53	63	85	32	0	2	91	77	73	48
12	69	19	61	33	0	43	66	62	31
90	80	87	18	74	21	0	10	10	47
41	36	5	52	18	33	57	0	62	69
36	6	42	79	42	96	31	35	0	98
8	83	34	34	63	10	34	95	95	0
M2
0	15	38	88	3	23	53	28	85	29
48	0	56	86	19	6	76	58	60	56
19	22	0	39	15	27	6	99	78	33
75	27	53	0	78	81	49	1	58	3
74	46	40	53	0	93	77	60	79	84
22	98	69	22	92	0	2	46	78	26
76	24	61	71	10	48	0	27	85	61
34	58	51	30	94	17	31	0	25	18
79	8	54	17	44	82	25	87	0	49
38	35	31	44	77	75	35	17	97	0
M3
0	82	11	47	67	13	38	58	99	33
66	0	71	63	34	65	3	59	17	29
40	45	0	22	84	97	10	85	40	37
16	46	86	0	98	60	38	46	86	24
48	7	94	17	0	18	7	71	33	12
56	62	63	97	99	0	76	53	3	61
56	86	38	37	68	27	0	6	5	22
70	38	87	99	70	29	76	0	47	42
55	5	53	70	97	31	40	66	0	14
61	11	42	25	45	47	12	97	87	0
