8  4  1
4
	0	47	1	8	2	42	3	74
	0	36	1	76	2	65	3	20
	0	93	1	35	2	75	3	78
	0	86	1	9	2	9	3	76
	0	74	1	89	2	34	3	14
	0	36	1	73	2	68	3	78
	0	44	1	76	2	8	3	44
	0	78	1	96	2	58	3	68
SSD
M0
0	64	61	59	10	96	12	73
40	0	61	73	93	30	73	52
56	17	0	15	40	94	6	9
99	54	35	0	80	1	51	34
90	93	61	36	0	43	64	56
28	87	94	33	61	0	96	27
95	39	65	7	91	58	0	63
46	14	87	51	49	6	85	0
M1
0	35	67	58	4	14	94	53
31	0	53	13	13	66	84	53
63	32	0	17	23	4	57	6
21	48	5	0	21	51	92	13
9	79	5	77	0	29	24	49
92	30	54	3	32	0	75	47
4	39	50	27	58	47	0	96
76	84	61	68	9	79	58	0
M2
0	96	36	30	9	8	64	2
8	0	44	4	89	65	56	92
99	18	0	98	42	2	37	26
71	79	58	0	70	92	52	55
60	47	59	26	0	7	23	19
79	59	89	21	27	0	16	33
90	16	41	94	50	71	0	18
15	70	29	40	56	59	65	0
M3
0	29	66	66	69	24	78	80
15	0	75	72	49	7	54	56
53	37	0	39	26	8	62	67
9	86	75	0	36	19	73	58
1	63	1	20	0	22	81	29
62	33	7	58	33	0	36	82
4	47	68	81	62	90	0	69
83	44	50	50	46	55	15	0
