10  5  1
5
	0	25	1	28	2	13	3	56	4	42
	0	95	1	38	2	54	3	42	4	32
	0	76	1	31	2	59	3	25	4	12
	0	77	1	82	2	67	3	9	4	57
	0	35	1	65	2	18	3	12	4	35
	0	54	1	64	2	72	3	14	4	36
	0	16	1	52	2	12	3	50	4	35
	0	95	1	64	2	29	3	72	4	93
	0	40	1	26	2	53	3	17	4	19
	0	86	1	68	2	1	3	93	4	8
SSD
M0
0	81	119	56	49	123	95	54	82	121
66	0	48	13	57	52	75	74	116	102
71	70	0	44	21	27	60	43	73	102
98	91	21	0	92	59	62	76	12	112
87	52	13	60	0	117	116	93	38	45
108	110	109	26	24	0	12	57	82	56
94	101	29	117	31	27	0	3	33	28
11	85	20	40	85	96	98	0	97	66
3	85	113	86	53	19	30	1	0	57
100	111	102	87	61	59	121	79	109	0
M1
0	68	118	58	42	54	68	26	1	121
50	0	48	12	59	28	17	101	107	83
55	70	0	124	10	112	26	60	78	32
66	54	69	0	58	37	17	55	27	55
62	108	4	39	0	93	107	51	11	95
107	83	75	116	29	0	50	51	72	66
91	85	28	124	99	40	0	32	9	9
47	94	97	74	79	77	56	0	7	1
20	123	51	2	102	78	57	77	0	97
8	61	1	58	29	11	37	36	25	0
M2
0	61	15	17	111	34	70	61	88	18
1	0	11	13	20	97	67	109	85	82
47	76	0	99	83	50	57	13	87	32
52	7	108	0	85	77	30	88	107	39
42	68	90	73	0	77	81	32	2	20
11	7	93	25	38	0	95	98	53	107
12	45	104	105	72	90	0	84	124	29
100	76	49	98	62	122	38	0	25	55
120	84	72	94	100	20	89	119	0	82
94	108	2	67	66	64	45	61	102	0
M3
0	22	21	117	5	76	55	111	122	105
62	0	48	9	119	115	41	27	70	37
105	122	0	42	2	54	42	21	7	98
38	77	84	0	7	124	106	22	102	14
38	45	11	99	0	70	33	20	44	49
41	8	52	100	1	0	116	39	72	69
77	110	90	69	33	9	0	89	23	94
98	62	69	24	14	78	63	0	110	85
3	81	49	114	27	73	91	54	0	123
78	89	83	115	46	3	92	21	5	0
M4
0	67	120	53	47	123	76	9	60	116
85	0	90	124	84	1	113	47	77	99
58	36	0	11	56	108	37	95	43	84
47	17	97	0	88	117	76	53	89	52
45	111	76	70	0	104	32	71	9	70
79	56	8	101	35	0	63	80	12	81
34	70	78	48	122	81	0	19	47	16
72	118	15	105	10	88	12	0	31	96
84	1	121	15	43	120	61	29	0	52
118	6	63	115	30	13	42	96	77	0
