12  3  1
3
	0	39	1	30	2	59
	0	36	1	10	2	94
	0	1	1	33	2	13
	0	26	1	100	2	97
	0	40	1	47	2	54
	0	7	1	64	2	45
	0	73	1	83	2	77
	0	62	1	76	2	77
	0	58	1	70	2	89
	0	1	1	64	2	49
	0	14	1	61	2	51
	0	82	1	4	2	79
SSD
M0
0	18	10	35	14	39	39	4	42	24	1	3
2	0	35	23	44	29	13	11	6	42	44	43
39	27	0	27	19	41	22	5	4	43	39	49
9	31	30	0	19	30	2	20	25	1	28	22
18	22	1	6	0	1	42	25	35	1	25	46
41	35	45	49	10	0	33	43	49	20	15	38
42	13	17	15	37	17	0	45	3	38	14	19
31	14	29	2	34	33	14	0	22	21	9	23
47	38	33	31	37	20	17	27	0	19	46	9
32	33	18	25	33	23	16	31	26	0	30	34
40	2	5	49	48	1	12	13	40	15	0	25
10	7	23	1	13	36	38	11	40	8	36	0
M1
0	49	9	6	29	13	33	12	9	49	32	33
9	0	39	14	28	41	2	32	29	24	41	7
43	24	0	8	23	48	24	27	33	48	47	24
1	38	32	0	36	30	47	15	26	46	44	27
29	4	13	12	0	3	1	36	19	39	7	29
24	1	17	40	41	0	1	44	28	15	44	2
9	30	31	13	15	44	0	15	20	22	19	36
8	28	9	5	36	42	34	0	26	20	7	13
22	35	49	36	2	3	28	13	0	27	14	23
25	1	19	49	3	25	11	15	39	0	17	18
36	9	26	2	5	14	28	39	31	30	0	20
33	7	42	43	42	14	41	19	35	11	32	0
M2
0	15	21	49	42	19	1	15	26	17	36	33
12	0	15	3	1	20	35	37	17	19	45	40
43	31	0	31	5	37	27	44	7	23	30	12
20	22	17	0	12	38	16	9	24	19	49	45
47	42	30	22	0	6	22	38	20	5	4	37
15	11	38	34	23	0	6	16	35	11	44	1
34	33	23	43	6	6	0	17	31	4	11	29
16	19	9	12	31	31	29	0	8	38	16	40
18	48	28	5	37	41	44	29	0	31	31	14
46	29	6	24	21	18	44	46	37	0	44	14
12	29	46	33	39	37	18	30	3	45	0	34
48	24	28	47	9	20	5	9	9	47	14	0
