12  4  1
4
	0	8	1	70	2	49	3	27
	0	58	1	51	2	80	3	26
	0	41	1	49	2	35	3	66
	0	99	1	40	2	83	3	95
	0	75	1	96	2	84	3	67
	0	79	1	54	2	11	3	17
	0	10	1	34	2	71	3	39
	0	10	1	32	2	23	3	42
	0	55	1	80	2	4	3	48
	0	6	1	47	2	10	3	57
	0	92	1	38	2	91	3	18
	0	81	1	1	2	68	3	55
SSD
M0
0	32	25	36	20	38	39	29	14	48	49	25
40	0	14	26	19	26	23	34	45	3	28	25
44	43	0	46	28	1	45	42	33	7	36	20
30	7	39	0	5	27	6	25	39	45	6	43
34	20	28	32	0	23	35	37	36	35	13	14
48	24	34	39	37	0	22	13	18	43	46	2
48	34	6	38	22	32	0	32	45	30	16	1
43	19	47	9	32	10	3	0	1	25	2	14
11	15	39	42	10	14	40	20	0	10	1	5
39	47	29	46	4	11	37	25	9	0	17	25
26	30	20	30	41	16	39	10	34	30	0	18
40	49	29	4	43	5	38	11	7	15	25	0
M1
0	29	10	34	34	38	2	39	38	49	26	1
40	0	45	8	10	27	7	20	20	18	33	26
43	34	0	17	41	49	19	7	18	18	49	40
2	26	42	0	5	14	45	31	34	39	49	38
34	9	39	28	0	4	14	6	22	26	34	18
4	30	28	27	37	0	8	4	48	11	14	30
45	23	31	44	37	31	0	22	40	41	34	32
2	2	48	17	11	21	13	0	43	18	40	47
42	9	47	17	26	1	42	46	0	21	28	6
49	17	8	33	40	30	35	5	41	0	45	19
16	6	30	34	32	36	12	27	2	41	0	14
17	34	31	30	17	28	28	27	36	1	16	0
M2
0	39	14	22	29	43	14	29	21	30	17	1
5	0	14	16	38	16	36	7	17	22	27	22
16	7	0	42	29	36	19	38	3	11	46	6
15	17	28	0	13	46	13	38	46	20	21	40
33	44	27	48	0	49	43	20	39	26	22	36
20	37	34	41	21	0	1	31	3	39	3	11
3	31	4	36	15	7	0	11	21	38	44	43
15	18	9	16	23	23	7	0	25	49	45	48
45	48	19	22	3	33	27	19	0	44	43	36
46	1	18	4	40	41	33	15	37	0	41	30
18	46	27	20	5	2	3	18	6	19	0	49
8	40	48	26	28	21	34	25	1	1	45	0
M3
0	2	11	11	7	11	40	7	29	15	49	19
36	0	3	9	21	15	3	22	39	11	37	16
25	18	0	39	39	6	13	16	14	46	13	25
11	25	21	0	46	45	21	15	42	38	46	29
43	5	48	1	0	39	40	28	4	48	47	39
32	8	2	37	5	0	20	10	1	46	2	2
44	2	28	18	10	32	0	47	23	13	4	26
20	37	24	38	33	15	28	0	30	48	49	34
35	4	7	37	18	10	12	7	0	31	45	31
16	41	2	25	5	40	31	14	10	0	11	10
9	16	46	41	2	14	30	31	16	5	0	16
42	42	15	17	28	1	18	28	38	5	33	0
